petal.width	variety
1.7	Setosa
1.7	Setosa
5.5	Virginica
3.2	Setosa
1.8	Versicolor
2.6	Versicolor
1.9	Virginica
3.2	Setosa
2.0	Versicolor
3.8	Setosa
2.2	Versicolor
1.7	Setosa
6.3	Virginica
2.2	Virginica
2.3	Virginica
6.1	Versicolor
1.8	Versicolor
2.2	Versicolor
1.2	Versicolor
6.0	Versicolor
6.0	Virginica
0.7	Setosa
1.1	Versicolor
4.8	Setosa
2.3	Versicolor
0.3	Setosa
4.8	Virginica
1.6	Versicolor
2.6	Setosa
2.2	Virginica
2.4	Versicolor
0.7	Setosa
3.5	Versicolor
5.0	Versicolor
2.3	Virginica
3.8	Virginica
3.6	Virginica
0.9	Setosa
2.9	Virginica
5.7	Versicolor
4.8	Versicolor
4.4	Versicolor
5.0	Virginica
2.5	Virginica
0.2	Setosa
4.8	Virginica
3.3	Versicolor
3.5	Virginica
0.2	Setosa
6.8	Virginica
1.2	Setosa
3.2	Setosa
2.3	Virginica
3.1	Virginica
4.9	Virginica
5.5	Virginica
1.2	Setosa
0.8	Setosa
4.7	Setosa
2.5	Versicolor
4.6	Virginica
1.9	Setosa
5.0	Virginica
4.7	Setosa
0.2	Setosa
2.2	Setosa
3.0	Versicolor
1.4	Versicolor
2.0	Virginica
4.8	Virginica
6.4	Virginica
4.5	Versicolor
2.3	Virginica
3.7	Virginica
1.2	Setosa
1.5	Versicolor
2.0	Versicolor
1.3	Versicolor
3.6	Setosa
6.5	Virginica
3.0	Versicolor
1.4	Setosa
6.3	Virginica
6.3	Virginica
4.3	Virginica
4.8	Versicolor
6.1	Virginica
2.6	Virginica
5.7	Versicolor
3.3	Virginica
1.8	Versicolor
2.3	Virginica
3.6	Setosa
5.9	Virginica
1.3	Versicolor
3.6	Virginica
5.6	Virginica
5.8	Virginica
2.9	Setosa
2.1	Setosa
0.2	Setosa
4.9	Virginica
4.4	Versicolor
3.2	Setosa
3.7	Setosa
