sepal.width	variety
5.3	Virginica
3.7	Setosa
6.7	Virginica
5.4	Setosa
3.5	Virginica
4.3	Virginica
3.7	Virginica
5.5	Virginica
2.4	Versicolor
6.9	Versicolor
7.0	Virginica
2.3	Versicolor
3.2	Virginica
7.7	Versicolor
3.8	Virginica
6.5	Virginica
4.3	Versicolor
4.4	Setosa
3.8	Virginica
3.8	Virginica
2.9	Versicolor
5.4	Versicolor
4.0	Versicolor
5.2	Versicolor
6.5	Versicolor
4.5	Setosa
4.4	Setosa
7.8	Virginica
7.4	Setosa
7.9	Virginica
4.4	Setosa
3.5	Setosa
3.0	Versicolor
4.3	Versicolor
3.5	Virginica
3.3	Versicolor
3.0	Virginica
4.3	Versicolor
4.2	Setosa
3.1	Setosa
4.5	Setosa
5.1	Versicolor
4.1	Virginica
3.7	Versicolor
5.4	Virginica
6.0	Virginica
6.5	Versicolor
5.2	Setosa
3.5	Versicolor
4.5	Setosa
7.6	Setosa
3.4	Setosa
3.7	Setosa
3.8	Virginica
5.4	Versicolor
3.0	Versicolor
6.0	Setosa
6.0	Versicolor
2.9	Versicolor
6.1	Virginica
6.8	Versicolor
7.0	Virginica
7.9	Virginica
7.7	Virginica
4.5	Versicolor
8.0	Setosa
4.6	Versicolor
4.3	Setosa
2.5	Virginica
7.0	Setosa
4.9	Virginica
5.3	Setosa
4.8	Virginica
6.4	Setosa
5.6	Setosa
3.6	Versicolor
5.8	Virginica
4.0	Virginica
4.0	Versicolor
7.1	Versicolor
3.2	Versicolor
7.9	Setosa
4.7	Versicolor
4.1	Virginica
7.2	Setosa
3.2	Setosa
3.3	Virginica
7.6	Setosa
6.8	Virginica
5.3	Setosa
5.6	Versicolor
6.3	Setosa
6.7	Versicolor
5.4	Setosa
7.4	Versicolor
3.1	Virginica
4.0	Setosa
4.7	Virginica
6.0	Virginica
6.7	Virginica
4.8	Setosa
7.2	Versicolor
3.0	Virginica
6.7	Virginica
4.9	Setosa
