sepal.length	sepal.width	petal.length	variety
7.9	3.5	4.8	Setosa
6.8	3.3	7.5	Virginica
6.7	3.5	6.0	Versicolor
8.8	2.8	8.4	Versicolor
6.5	3.8	4.9	Setosa
7.9	6.6	7.9	Versicolor
5.8	3.4	5.6	Setosa
6.8	4.2	4.9	Versicolor
8.5	7.5	3.6	Setosa
8.3	2.5	5.9	Versicolor
11.2	5.3	6.7	Virginica
5.6	7.4	4.9	Setosa
7.5	5.1	8.4	Versicolor
6.5	6.9	7.5	Versicolor
9.4	6.5	8.5	Versicolor
7.1	7.4	8.7	Versicolor
9.9	4.2	8.3	Versicolor
10.1	5.4	9.1	Versicolor
7.0	5.4	9.0	Versicolor
10.3	5.9	9.6	Virginica
6.7	5.1	4.7	Versicolor
10.1	4.1	7.6	Virginica
8.2	3.5	1.5	Setosa
8.2	7.5	8.7	Versicolor
6.8	4.1	4.0	Versicolor
9.7	3.6	8.1	Virginica
5.5	5.1	2.9	Setosa
7.0	7.7	6.6	Virginica
4.5	2.3	1.3	Setosa
6.6	4.8	2.7	Setosa
7.9	5.5	4.5	Virginica
8.2	3.5	6.8	Virginica
4.9	2.9	4.4	Setosa
10.3	6.7	6.1	Virginica
6.2	3.4	5.3	Versicolor
6.6	5.5	7.9	Versicolor
9.4	7.0	8.6	Virginica
6.7	3.1	8.0	Versicolor
9.4	4.4	4.2	Setosa
6.0	6.0	2.8	Setosa
9.0	3.0	6.5	Versicolor
8.3	4.5	5.1	Setosa
9.0	5.5	2.1	Setosa
7.0	3.9	4.5	Setosa
7.0	6.7	5.2	Setosa
9.4	3.3	7.6	Virginica
9.2	4.2	2.1	Setosa
7.2	2.7	3.9	Versicolor
10.7	6.9	8.9	Virginica
10.0	5.3	8.5	Versicolor
7.1	7.3	6.5	Versicolor
6.5	3.5	2.8	Setosa
5.7	7.8	4.7	Setosa
8.8	5.7	8.1	Versicolor
10.2	5.9	7.7	Versicolor
8.8	7.9	2.9	Setosa
5.8	7.5	5.4	Setosa
7.0	7.2	9.1	Versicolor
6.8	4.7	8.4	Virginica
5.9	7.4	2.7	Setosa
10.2	5.1	6.4	Versicolor
9.3	3.8	6.6	Virginica
8.7	5.2	7.0	Versicolor
6.5	3.0	9.0	Virginica
10.9	7.2	5.3	Virginica
8.1	7.8	1.6	Setosa
4.9	6.5	5.9	Setosa
7.1	6.8	5.9	Virginica
10.8	3.8	5.7	Versicolor
7.4	6.4	5.3	Versicolor
5.7	4.3	6.0	Versicolor
6.5	4.2	6.5	Virginica
8.5	3.2	5.0	Versicolor
5.9	4.1	1.5	Setosa
9.0	6.7	8.7	Versicolor
12.1	4.0	6.6	Virginica
8.9	4.2	5.5	Setosa
8.1	6.1	2.5	Setosa
10.1	5.0	4.4	Versicolor
5.8	4.5	5.7	Setosa
8.2	8.9	3.5	Setosa
5.0	2.8	4.3	Versicolor
10.2	7.2	9.0	Virginica
7.3	4.3	5.6	Virginica
9.1	4.5	5.1	Versicolor
6.9	7.1	5.5	Setosa
7.1	5.5	8.5	Versicolor
7.6	5.8	4.5	Setosa
11.2	3.0	8.2	Virginica
5.8	4.2	4.5	Setosa
8.8	4.7	7.1	Virginica
8.9	5.1	9.6	Virginica
5.1	4.5	2.9	Setosa
6.1	5.7	1.5	Setosa
6.7	4.8	5.1	Versicolor
7.6	7.7	1.9	Setosa
7.7	4.0	7.5	Virginica
10.4	4.4	5.3	Versicolor
8.0	5.7	4.4	Setosa
7.7	7.1	10.4	Virginica
4.8	3.0	5.9	Setosa
8.6	6.3	2.4	Setosa
8.0	4.5	7.7	Virginica
9.3	5.5	9.0	Virginica
10.4	5.7	7.5	Versicolor
