sepal.length	sepal.width	variety
5.9	4.5	Setosa
6.4	7.7	Setosa
9.6	3.0	Virginica
8.0	3.5	Setosa
8.6	6.8	Setosa
7.6	5.6	Setosa
8.9	6.6	Setosa
11.2	6.2	Virginica
6.9	3.7	Setosa
6.1	7.5	Versicolor
5.0	5.3	Setosa
9.6	5.0	Versicolor
9.5	2.3	Versicolor
10.7	5.7	Versicolor
9.1	6.0	Versicolor
9.6	2.5	Versicolor
8.4	4.9	Setosa
10.8	3.3	Virginica
9.6	8.0	Setosa
9.5	3.5	Versicolor
5.3	4.4	Setosa
7.1	7.4	Setosa
7.7	5.0	Versicolor
7.2	5.0	Setosa
6.9	5.5	Virginica
7.5	5.3	Versicolor
8.0	3.2	Versicolor
6.1	2.9	Versicolor
10.1	3.8	Versicolor
8.7	5.7	Setosa
6.1	7.7	Setosa
6.5	7.5	Setosa
5.5	7.2	Setosa
6.8	5.6	Setosa
7.8	4.0	Setosa
7.5	6.2	Versicolor
5.1	8.3	Setosa
6.6	6.4	Versicolor
8.1	6.3	Versicolor
8.7	4.6	Versicolor
8.9	3.4	Setosa
6.7	6.0	Virginica
6.4	5.4	Setosa
6.9	6.0	Versicolor
5.5	4.1	Versicolor
9.7	3.0	Virginica
7.3	4.4	Setosa
9.9	3.1	Virginica
6.3	3.9	Virginica
7.1	3.4	Setosa
7.0	7.2	Virginica
9.4	3.9	Setosa
8.6	4.9	Versicolor
9.6	5.0	Virginica
7.1	7.0	Versicolor
8.9	5.6	Versicolor
8.8	5.5	Setosa
8.0	3.7	Versicolor
10.2	6.3	Versicolor
7.2	3.7	Setosa
7.2	5.4	Setosa
11.2	3.6	Versicolor
5.2	7.6	Setosa
8.0	4.5	Versicolor
6.1	8.3	Setosa
8.0	7.9	Setosa
9.1	7.3	Setosa
8.7	6.6	Virginica
6.3	2.3	Versicolor
6.0	5.9	Setosa
11.7	4.6	Virginica
7.0	3.8	Versicolor
7.9	8.3	Virginica
8.4	6.6	Setosa
6.2	4.4	Versicolor
10.4	4.7	Virginica
9.9	4.7	Versicolor
8.7	5.1	Virginica
8.4	3.3	Virginica
9.7	7.3	Virginica
7.7	7.5	Virginica
8.8	4.3	Virginica
9.5	7.0	Virginica
7.9	2.4	Versicolor
10.0	6.4	Versicolor
8.7	3.4	Setosa
8.1	4.2	Setosa
8.3	5.0	Virginica
6.9	3.7	Virginica
8.3	3.1	Versicolor
7.8	6.8	Virginica
6.4	4.9	Versicolor
12.2	6.8	Virginica
7.5	7.0	Virginica
6.4	4.6	Virginica
6.5	6.2	Setosa
6.9	6.0	Setosa
7.9	5.8	Virginica
7.9	4.4	Setosa
6.7	6.8	Virginica
8.6	5.3	Virginica
8.3	3.5	Virginica
7.9	4.1	Setosa
8.1	6.6	Setosa
7.3	5.5	Setosa
