sepal.width	variety
3.4	Virginica
5.3	Setosa
6.9	Setosa
5.3	Virginica
5.6	Versicolor
3.0	Versicolor
7.3	Setosa
3.1	Virginica
4.5	Setosa
6.1	Virginica
5.5	Virginica
7.4	Setosa
3.4	Versicolor
5.4	Setosa
7.5	Setosa
3.0	Versicolor
4.0	Versicolor
4.9	Setosa
7.0	Versicolor
3.5	Virginica
3.2	Virginica
3.6	Versicolor
4.1	Versicolor
6.7	Versicolor
3.5	Virginica
3.3	Versicolor
7.5	Versicolor
5.5	Setosa
3.8	Versicolor
7.4	Versicolor
4.9	Setosa
4.7	Virginica
6.2	Virginica
3.6	Setosa
5.3	Versicolor
6.2	Virginica
6.9	Versicolor
6.6	Setosa
4.7	Versicolor
3.5	Virginica
5.5	Versicolor
3.3	Versicolor
4.8	Versicolor
3.5	Virginica
5.7	Virginica
7.3	Virginica
3.1	Setosa
3.8	Versicolor
4.4	Versicolor
6.0	Setosa
7.5	Setosa
3.5	Versicolor
4.2	Versicolor
6.1	Virginica
4.8	Setosa
7.7	Versicolor
4.2	Virginica
5.2	Versicolor
7.2	Versicolor
7.1	Virginica
6.3	Versicolor
4.7	Setosa
6.0	Versicolor
5.3	Setosa
4.4	Versicolor
5.8	Versicolor
5.7	Setosa
5.8	Virginica
4.8	Virginica
8.0	Setosa
3.6	Setosa
6.3	Virginica
5.8	Virginica
4.6	Setosa
6.9	Versicolor
7.9	Setosa
5.6	Setosa
3.1	Virginica
7.9	Setosa
7.1	Virginica
5.9	Versicolor
7.8	Virginica
7.0	Setosa
4.7	Setosa
6.4	Setosa
3.7	Versicolor
5.3	Versicolor
4.3	Setosa
3.8	Versicolor
6.3	Virginica
3.0	Virginica
7.5	Virginica
4.9	Virginica
4.0	Virginica
3.8	Virginica
4.0	Virginica
8.2	Setosa
6.8	Setosa
4.4	Versicolor
4.1	Setosa
6.8	Virginica
4.7	Setosa
7.4	Setosa
4.3	Virginica
5.2	Versicolor
