petal.width	variety
3.3	Virginica
1.2	Setosa
2.8	Versicolor
4.0	Versicolor
4.7	Versicolor
4.7	Setosa
6.0	Virginica
3.4	Versicolor
2.7	Setosa
3.6	Setosa
5.8	Versicolor
3.4	Setosa
3.8	Versicolor
4.3	Virginica
3.3	Setosa
4.8	Virginica
4.3	Setosa
0.4	Setosa
0.7	Setosa
1.3	Versicolor
5.8	Versicolor
2.7	Setosa
1.2	Setosa
2.2	Setosa
1.8	Setosa
4.6	Virginica
0.2	Setosa
3.7	Setosa
4.7	Setosa
3.2	Setosa
3.0	Versicolor
3.7	Setosa
2.6	Versicolor
2.2	Setosa
5.5	Versicolor
6.0	Virginica
4.3	Virginica
2.1	Virginica
4.9	Setosa
5.0	Virginica
5.6	Versicolor
3.2	Setosa
1.1	Setosa
2.0	Versicolor
5.3	Versicolor
1.6	Setosa
2.3	Virginica
5.4	Versicolor
1.7	Virginica
2.3	Virginica
3.3	Versicolor
5.0	Versicolor
3.4	Virginica
5.5	Versicolor
5.4	Versicolor
1.7	Setosa
2.4	Virginica
4.9	Virginica
0.7	Setosa
6.4	Virginica
2.5	Setosa
0.9	Setosa
5.3	Virginica
4.2	Setosa
4.2	Setosa
4.5	Versicolor
3.9	Versicolor
5.2	Virginica
4.0	Virginica
4.2	Setosa
5.0	Versicolor
3.3	Virginica
2.1	Setosa
4.7	Setosa
3.7	Versicolor
5.1	Virginica
3.2	Setosa
3.7	Setosa
2.3	Virginica
3.3	Setosa
3.3	Versicolor
2.8	Versicolor
6.3	Virginica
3.4	Setosa
5.9	Virginica
6.6	Virginica
4.6	Versicolor
3.3	Setosa
1.2	Setosa
6.0	Versicolor
4.9	Virginica
3.3	Setosa
2.5	Versicolor
5.0	Versicolor
3.6	Virginica
5.8	Virginica
1.9	Virginica
6.5	Virginica
4.9	Versicolor
2.2	Versicolor
6.5	Virginica
2.9	Setosa
6.2	Virginica
4.6	Virginica
4.8	Versicolor
