sepal.length	variety
8.7	Versicolor
10.5	Virginica
6.6	Setosa
9.5	Setosa
6.8	Virginica
7.6	Virginica
6.4	Virginica
9.6	Versicolor
6.2	Versicolor
11.6	Virginica
10.3	Virginica
7.8	Setosa
9.0	Versicolor
9.4	Virginica
8.6	Virginica
7.8	Versicolor
8.6	Setosa
5.9	Setosa
8.8	Setosa
7.6	Versicolor
5.0	Setosa
10.4	Virginica
5.7	Versicolor
9.2	Virginica
5.1	Setosa
8.0	Versicolor
6.4	Setosa
6.1	Virginica
6.7	Versicolor
7.6	Versicolor
6.5	Setosa
6.9	Virginica
8.1	Versicolor
6.5	Virginica
8.3	Virginica
5.2	Setosa
10.0	Virginica
7.5	Versicolor
7.4	Setosa
7.7	Setosa
6.1	Versicolor
10.0	Versicolor
8.7	Versicolor
10.5	Virginica
6.9	Versicolor
5.6	Versicolor
8.4	Virginica
9.5	Versicolor
7.2	Virginica
8.5	Setosa
8.4	Setosa
9.2	Virginica
8.0	Versicolor
7.2	Setosa
11.3	Virginica
8.0	Setosa
9.7	Setosa
5.9	Versicolor
8.3	Versicolor
7.7	Setosa
10.3	Virginica
9.9	Virginica
11.2	Virginica
9.0	Setosa
7.2	Virginica
6.7	Virginica
9.3	Setosa
7.2	Virginica
12.2	Virginica
8.9	Setosa
4.7	Setosa
7.5	Versicolor
7.6	Setosa
10.0	Versicolor
8.5	Setosa
11.0	Versicolor
8.4	Setosa
10.4	Versicolor
8.3	Virginica
9.1	Versicolor
5.8	Setosa
7.9	Versicolor
7.9	Setosa
8.7	Virginica
6.4	Setosa
4.5	Setosa
9.5	Setosa
10.4	Virginica
10.7	Virginica
7.1	Versicolor
7.6	Versicolor
7.2	Virginica
7.3	Virginica
7.7	Setosa
10.1	Virginica
8.9	Versicolor
9.4	Virginica
9.3	Setosa
9.1	Setosa
8.0	Virginica
8.6	Versicolor
6.5	Versicolor
10.3	Versicolor
10.3	Virginica
4.9	Setosa
