sepal.width	variety
7.1	Versicolor
4.4	Versicolor
6.1	Setosa
4.0	Versicolor
3.4	Versicolor
5.2	Versicolor
4.7	Versicolor
7.3	Virginica
6.7	Virginica
6.7	Versicolor
6.0	Setosa
6.4	Setosa
4.7	Versicolor
3.3	Virginica
4.1	Versicolor
4.5	Virginica
5.2	Setosa
7.1	Versicolor
5.6	Setosa
6.1	Virginica
5.0	Virginica
4.7	Virginica
4.5	Virginica
2.9	Virginica
5.5	Virginica
4.3	Virginica
4.8	Virginica
7.6	Setosa
6.3	Setosa
5.1	Setosa
6.2	Setosa
5.0	Setosa
7.2	Virginica
5.5	Versicolor
4.9	Setosa
6.3	Versicolor
7.3	Versicolor
5.0	Virginica
4.8	Setosa
3.9	Versicolor
7.8	Virginica
4.3	Virginica
7.5	Versicolor
7.3	Virginica
3.5	Setosa
6.8	Virginica
5.8	Virginica
2.9	Versicolor
6.4	Virginica
3.2	Setosa
6.6	Virginica
5.4	Setosa
5.9	Setosa
4.7	Setosa
3.4	Versicolor
8.3	Setosa
6.7	Setosa
4.5	Virginica
5.7	Setosa
6.2	Versicolor
3.8	Virginica
6.2	Setosa
6.6	Versicolor
7.8	Setosa
5.8	Virginica
7.6	Setosa
7.9	Virginica
4.9	Setosa
7.4	Versicolor
6.3	Versicolor
6.0	Setosa
6.5	Versicolor
7.8	Setosa
4.6	Setosa
7.6	Setosa
3.1	Versicolor
5.5	Setosa
3.0	Versicolor
5.4	Setosa
6.0	Virginica
7.0	Virginica
3.0	Virginica
6.3	Virginica
3.5	Virginica
2.5	Versicolor
7.5	Setosa
6.2	Versicolor
3.2	Virginica
4.2	Virginica
4.0	Setosa
6.3	Versicolor
3.4	Versicolor
4.8	Versicolor
5.7	Versicolor
7.5	Versicolor
6.2	Setosa
4.0	Virginica
6.0	Setosa
7.6	Virginica
4.5	Virginica
4.4	Setosa
3.0	Versicolor
5.4	Virginica
7.2	Virginica
7.2	Virginica
