sepal.length	sepal.width	petal.length	petal.width	variety
6.6	5.5	7.6	2.9	Versicolor
9.3	7.6	5.6	3.7	Setosa
9.3	4.7	9.6	2.9	Virginica
5.4	4.6	4.9	3.1	Setosa
7.0	5.7	6.6	1.6	Versicolor
10.8	4.4	8.8	2.8	Virginica
7.6	6.5	10.6	2.1	Virginica
8.4	6.0	3.4	1.2	Setosa
7.4	4.9	4.2	1.2	Setosa
7.9	5.7	5.7	5.8	Virginica
9.6	6.3	5.4	3.0	Virginica
6.0	3.0	7.8	3.8	Virginica
7.3	4.8	7.9	1.8	Versicolor
8.2	5.3	7.2	6.5	Virginica
9.0	4.3	7.0	2.8	Versicolor
6.9	4.9	3.3	4.4	Setosa
8.1	5.5	5.4	4.1	Versicolor
7.8	5.3	7.1	3.0	Virginica
7.8	3.9	2.9	0.2	Setosa
8.4	5.6	4.0	0.7	Setosa
9.2	6.2	1.3	0.7	Setosa
7.7	4.9	7.3	4.8	Versicolor
9.4	4.3	9.1	3.7	Virginica
7.6	3.6	6.0	4.2	Setosa
7.7	6.2	6.0	4.0	Versicolor
5.6	6.4	5.1	1.8	Versicolor
6.5	3.3	5.9	2.7	Setosa
9.5	4.6	1.4	0.7	Setosa
7.0	2.8	3.3	4.8	Setosa
6.8	2.8	6.6	4.4	Virginica
5.9	3.2	2.3	1.7	Setosa
6.0	6.9	8.0	2.5	Versicolor
8.6	7.8	5.5	0.8	Setosa
7.4	7.2	6.3	5.3	Virginica
8.6	4.5	6.0	1.6	Versicolor
7.7	5.0	6.3	2.1	Virginica
7.9	4.1	7.9	5.6	Virginica
9.2	3.6	8.4	2.8	Virginica
10.3	3.5	6.5	6.4	Virginica
6.1	3.9	1.9	2.8	Setosa
10.7	7.6	8.6	4.9	Virginica
6.5	6.0	7.0	2.0	Versicolor
11.2	7.0	8.6	4.3	Virginica
9.4	3.1	6.6	3.3	Virginica
8.6	4.9	8.2	2.4	Versicolor
7.1	3.7	2.4	2.7	Setosa
8.3	3.8	10.5	6.0	Virginica
10.4	2.7	7.3	4.4	Virginica
6.8	5.7	6.4	5.8	Virginica
11.3	3.2	9.4	6.8	Virginica
7.2	3.5	8.2	2.2	Versicolor
7.5	5.4	7.3	4.1	Versicolor
9.2	4.7	9.5	2.3	Virginica
7.2	6.4	8.4	3.8	Virginica
6.1	6.2	2.5	1.4	Setosa
7.9	3.0	8.0	6.0	Versicolor
7.9	4.1	8.9	3.5	Versicolor
5.3	4.2	3.5	0.2	Setosa
5.7	2.6	8.0	2.0	Versicolor
7.8	5.5	4.1	0.6	Setosa
10.9	6.7	5.5	1.5	Versicolor
9.0	6.2	4.9	2.2	Setosa
9.5	3.5	7.5	1.8	Virginica
8.2	5.4	8.2	5.8	Versicolor
10.1	7.3	7.5	1.8	Versicolor
7.5	6.5	7.0	3.3	Versicolor
9.3	6.9	7.1	5.9	Virginica
5.7	2.5	7.0	2.5	Virginica
9.0	3.0	7.8	6.2	Virginica
9.7	3.9	1.9	3.2	Setosa
8.0	4.1	8.9	2.7	Versicolor
8.1	5.3	4.1	1.7	Setosa
7.8	3.4	1.6	1.7	Setosa
6.9	4.5	7.7	6.0	Versicolor
9.7	3.8	6.7	3.6	Virginica
8.8	4.5	4.2	2.7	Setosa
10.4	6.0	7.6	1.8	Virginica
10.3	5.5	5.9	6.0	Versicolor
9.4	4.3	9.6	6.4	Virginica
10.2	8.3	8.2	6.2	Virginica
7.6	7.0	4.4	2.4	Versicolor
5.6	4.5	9.0	1.5	Versicolor
8.2	6.7	2.6	2.2	Setosa
5.4	2.9	1.9	3.7	Setosa
8.1	4.0	6.9	3.1	Virginica
7.7	6.8	5.5	5.8	Versicolor
7.8	5.5	3.4	0.1	Setosa
5.0	7.5	3.1	2.6	Setosa
7.9	2.4	6.8	1.5	Versicolor
5.1	8.0	5.9	0.8	Setosa
7.7	2.5	8.3	2.8	Virginica
8.5	4.5	2.8	3.8	Setosa
5.7	6.9	1.5	2.4	Setosa
7.2	7.1	9.6	2.5	Virginica
9.2	4.8	5.1	3.8	Versicolor
9.8	5.2	8.6	1.5	Versicolor
9.9	3.8	10.9	6.0	Virginica
5.7	4.0	3.0	2.2	Setosa
6.0	7.4	9.0	6.1	Versicolor
6.2	3.7	6.4	4.4	Versicolor
7.6	4.4	6.6	2.8	Versicolor
9.9	6.7	3.5	1.2	Setosa
7.3	5.7	8.4	2.7	Versicolor
9.6	6.2	8.7	3.3	Versicolor
9.6	8.0	1.4	0.7	Setosa
