petal.length	petal.width	variety
5.4	1.9	Versicolor
1.5	0.6	Setosa
4.8	4.9	Setosa
4.8	4.8	Versicolor
1.9	4.7	Setosa
6.4	3.1	Virginica
4.7	1.7	Setosa
6.9	4.4	Versicolor
8.1	1.8	Versicolor
8.5	2.4	Virginica
3.3	4.5	Versicolor
3.9	3.8	Setosa
8.1	6.9	Virginica
6.2	5.0	Versicolor
5.9	3.7	Setosa
3.4	3.8	Setosa
6.6	7.0	Virginica
5.4	0.6	Setosa
9.6	2.9	Virginica
4.0	4.9	Setosa
5.0	4.7	Setosa
6.6	2.4	Virginica
1.9	3.6	Setosa
8.9	3.7	Versicolor
3.1	0.2	Setosa
3.9	1.2	Setosa
8.8	1.9	Versicolor
8.9	2.3	Virginica
6.6	3.6	Virginica
8.5	2.1	Versicolor
6.0	6.0	Versicolor
4.8	1.2	Setosa
8.4	4.6	Versicolor
5.6	3.1	Versicolor
9.6	3.9	Virginica
8.4	2.4	Versicolor
7.4	2.0	Virginica
7.2	6.7	Virginica
7.5	3.8	Virginica
4.5	2.4	Setosa
9.8	5.6	Virginica
2.7	4.8	Setosa
4.5	3.5	Versicolor
5.1	1.5	Versicolor
3.0	3.2	Setosa
3.5	2.2	Setosa
10.2	2.5	Virginica
6.6	6.1	Virginica
4.5	2.0	Versicolor
7.0	2.3	Versicolor
1.6	4.7	Setosa
8.0	2.7	Versicolor
6.3	3.8	Virginica
2.8	4.8	Setosa
3.1	4.2	Setosa
2.4	3.4	Setosa
6.4	5.5	Versicolor
7.9	2.0	Versicolor
9.6	2.3	Virginica
7.5	5.0	Virginica
7.5	2.0	Versicolor
6.6	5.0	Versicolor
5.0	4.1	Setosa
5.0	6.2	Virginica
1.5	1.2	Setosa
5.7	5.8	Virginica
8.3	6.3	Virginica
10.3	6.3	Virginica
2.4	4.7	Setosa
6.5	1.5	Versicolor
8.4	5.3	Virginica
3.5	2.7	Setosa
7.4	5.7	Versicolor
2.9	4.2	Setosa
6.9	2.3	Virginica
6.0	2.2	Versicolor
4.5	1.4	Setosa
5.6	5.4	Virginica
7.1	3.8	Virginica
7.8	5.8	Versicolor
10.1	4.2	Virginica
5.8	3.3	Virginica
8.1	5.3	Virginica
7.0	5.3	Versicolor
3.9	0.3	Setosa
8.5	5.3	Virginica
2.6	3.9	Setosa
4.6	4.2	Setosa
5.2	4.5	Versicolor
4.4	2.7	Setosa
7.8	3.9	Virginica
9.4	2.8	Virginica
8.1	4.5	Virginica
5.6	3.6	Setosa
6.0	2.0	Virginica
8.7	4.5	Virginica
5.8	4.2	Setosa
7.0	3.0	Versicolor
3.6	3.1	Setosa
3.9	3.7	Setosa
4.3	4.3	Versicolor
5.2	3.0	Virginica
7.4	2.3	Versicolor
6.6	4.3	Versicolor
7.0	2.3	Versicolor
