sepal.length	sepal.width	petal.length	petal.width	variety
6.6	4.6	5.6	3.9	Virginica
9.4	5.6	2.0	2.1	Setosa
6.4	3.7	4.5	2.2	Setosa
9.4	5.9	3.5	1.9	Setosa
9.7	4.4	2.4	4.2	Setosa
7.6	6.8	6.5	2.3	Versicolor
10.4	4.8	7.1	5.1	Virginica
6.1	7.7	2.0	0.4	Setosa
10.2	2.6	7.5	5.5	Versicolor
7.5	2.4	5.7	4.5	Versicolor
6.7	7.7	2.6	0.2	Setosa
7.2	6.9	3.5	4.4	Setosa
5.5	7.1	3.4	4.2	Setosa
7.3	7.0	6.0	3.6	Virginica
8.8	6.3	8.3	2.4	Versicolor
8.1	2.5	4.4	5.1	Versicolor
11.1	5.5	7.1	5.6	Virginica
7.3	4.2	5.4	2.8	Virginica
9.3	3.0	7.5	2.4	Virginica
6.4	5.1	6.0	4.7	Setosa
7.0	5.7	8.5	6.0	Virginica
9.2	3.0	8.2	2.8	Virginica
9.9	6.1	6.4	4.6	Virginica
6.2	4.2	5.0	5.5	Versicolor
8.5	7.5	8.5	5.8	Virginica
8.9	3.7	3.8	3.7	Setosa
9.8	6.3	9.1	4.0	Virginica
7.3	6.9	7.3	1.8	Virginica
7.3	4.7	6.0	2.2	Setosa
7.8	3.0	4.4	2.1	Setosa
5.5	6.5	1.8	3.7	Setosa
5.7	3.3	6.1	3.3	Versicolor
9.2	3.6	6.2	4.5	Versicolor
8.5	6.7	4.7	3.7	Setosa
10.3	6.7	8.1	3.4	Virginica
8.3	2.7	6.6	2.4	Virginica
9.9	3.7	8.8	1.9	Virginica
10.8	6.3	10.0	4.5	Virginica
5.9	6.9	4.9	0.7	Setosa
9.9	4.4	5.7	4.9	Setosa
8.7	7.0	5.0	0.7	Setosa
11.6	6.0	8.9	2.6	Virginica
6.1	4.9	7.2	5.9	Versicolor
6.4	3.7	8.5	2.0	Versicolor
8.1	4.3	3.4	4.9	Setosa
8.2	6.0	7.8	6.1	Virginica
10.0	4.0	4.5	3.3	Versicolor
9.9	6.3	7.4	4.0	Virginica
8.9	5.9	4.7	0.2	Setosa
8.5	3.9	7.5	4.0	Versicolor
9.2	5.5	6.3	2.3	Virginica
6.3	5.4	2.1	2.7	Setosa
9.6	4.0	6.4	2.3	Virginica
8.2	3.0	5.5	4.5	Virginica
10.1	7.4	8.1	5.3	Versicolor
9.1	3.0	6.6	4.9	Versicolor
9.1	6.6	6.0	1.7	Setosa
8.6	7.4	2.5	2.7	Setosa
6.5	5.4	4.3	4.6	Versicolor
5.8	5.7	6.1	4.5	Versicolor
9.9	4.5	7.7	3.5	Versicolor
9.3	3.9	6.6	3.8	Virginica
6.4	7.4	7.3	4.8	Versicolor
9.1	6.5	1.4	3.8	Setosa
5.7	7.5	4.7	5.7	Versicolor
7.1	4.5	8.5	4.5	Versicolor
7.9	3.0	5.0	1.5	Versicolor
8.6	6.5	3.5	4.6	Versicolor
7.6	7.0	5.4	4.4	Versicolor
8.5	3.7	7.6	6.0	Virginica
7.1	7.4	6.1	1.3	Versicolor
9.2	7.8	7.2	5.2	Virginica
7.1	5.8	5.5	1.3	Setosa
7.4	5.5	5.1	2.8	Virginica
5.4	7.0	7.5	5.7	Virginica
9.7	7.3	2.7	2.3	Setosa
7.8	4.8	5.7	5.6	Versicolor
6.8	7.1	5.1	0.2	Setosa
10.4	5.3	8.6	3.9	Virginica
7.5	8.0	3.8	3.8	Setosa
7.0	5.3	5.8	3.3	Setosa
10.5	7.9	6.5	5.1	Versicolor
8.6	6.2	1.4	0.7	Setosa
11.2	4.1	8.6	6.4	Virginica
5.6	3.0	4.6	3.8	Versicolor
6.7	6.9	7.7	3.8	Versicolor
4.8	7.4	5.9	2.2	Setosa
8.5	3.2	8.7	4.9	Versicolor
11.2	4.5	7.0	6.2	Versicolor
6.1	4.8	7.7	2.2	Versicolor
7.2	5.8	5.0	2.3	Versicolor
7.6	5.8	6.4	3.5	Virginica
5.9	3.9	4.3	1.4	Setosa
8.7	6.7	9.0	6.3	Virginica
10.9	7.1	8.5	4.3	Virginica
9.0	5.8	7.8	1.5	Versicolor
9.4	3.6	7.4	6.0	Versicolor
8.3	6.0	8.9	3.5	Versicolor
10.3	4.7	7.9	4.8	Virginica
9.8	2.7	6.4	2.2	Versicolor
9.3	2.8	5.4	4.3	Versicolor
7.4	6.4	7.8	5.5	Versicolor
8.3	5.0	1.2	1.2	Setosa
5.3	7.0	3.1	3.1	Setosa
8.5	7.0	8.8	3.2	Virginica
