sepal.length	variety
8.3	Virginica
6.1	Setosa
6.0	Setosa
8.2	Virginica
5.5	Setosa
6.9	Versicolor
6.7	Versicolor
5.1	Setosa
7.7	Virginica
9.8	Virginica
11.2	Virginica
7.7	Virginica
10.3	Setosa
6.7	Versicolor
9.1	Versicolor
9.9	Setosa
8.5	Versicolor
9.5	Setosa
6.9	Versicolor
8.5	Virginica
10.3	Virginica
8.5	Setosa
11.5	Versicolor
8.5	Versicolor
8.4	Virginica
6.6	Versicolor
8.4	Virginica
7.6	Setosa
9.2	Virginica
11.0	Virginica
6.5	Virginica
8.7	Virginica
7.0	Setosa
6.7	Virginica
8.9	Setosa
4.4	Setosa
8.6	Setosa
9.8	Virginica
8.0	Virginica
8.9	Setosa
7.9	Virginica
8.1	Versicolor
5.8	Setosa
7.9	Virginica
7.2	Virginica
6.4	Setosa
7.3	Versicolor
5.1	Setosa
8.0	Virginica
8.7	Virginica
7.1	Versicolor
7.1	Virginica
9.1	Virginica
8.7	Setosa
7.3	Versicolor
6.5	Setosa
6.5	Setosa
6.2	Setosa
9.6	Setosa
7.8	Virginica
10.4	Virginica
4.6	Setosa
7.3	Virginica
8.8	Setosa
6.1	Versicolor
9.8	Versicolor
8.4	Setosa
7.8	Virginica
6.7	Setosa
8.2	Versicolor
8.3	Versicolor
8.7	Versicolor
7.6	Virginica
4.6	Setosa
6.2	Virginica
5.2	Setosa
10.9	Virginica
7.3	Virginica
7.5	Setosa
5.8	Versicolor
6.3	Setosa
6.5	Setosa
6.9	Setosa
9.4	Versicolor
7.9	Setosa
6.5	Versicolor
7.7	Versicolor
6.1	Versicolor
6.8	Virginica
9.2	Versicolor
9.7	Versicolor
7.0	Versicolor
9.6	Versicolor
7.1	Setosa
5.1	Setosa
9.4	Setosa
8.2	Setosa
10.6	Versicolor
6.0	Versicolor
8.7	Versicolor
8.2	Setosa
9.3	Setosa
6.8	Versicolor
10.3	Virginica
7.5	Setosa
