sepal.width	variety
6.8	Setosa
3.4	Virginica
5.0	Setosa
7.3	Virginica
6.9	Versicolor
4.2	Setosa
7.9	Setosa
7.3	Virginica
3.3	Virginica
4.3	Versicolor
3.8	Virginica
4.5	Virginica
4.3	Versicolor
6.3	Virginica
3.4	Setosa
4.5	Setosa
7.7	Versicolor
3.5	Versicolor
3.4	Setosa
5.8	Virginica
2.2	Versicolor
7.1	Setosa
5.0	Virginica
5.8	Setosa
4.2	Virginica
4.2	Virginica
4.4	Setosa
5.0	Virginica
5.0	Versicolor
6.6	Setosa
5.0	Virginica
4.9	Setosa
6.5	Setosa
8.2	Setosa
4.0	Virginica
7.9	Setosa
7.4	Setosa
7.2	Setosa
5.5	Setosa
4.7	Versicolor
4.4	Versicolor
3.4	Virginica
3.6	Virginica
3.3	Versicolor
5.9	Setosa
7.9	Setosa
6.0	Versicolor
7.4	Versicolor
3.9	Setosa
4.7	Versicolor
8.1	Setosa
4.5	Versicolor
4.4	Versicolor
5.7	Setosa
7.2	Setosa
2.9	Versicolor
6.5	Virginica
3.2	Virginica
5.0	Versicolor
6.9	Versicolor
3.0	Setosa
6.7	Virginica
5.6	Versicolor
7.4	Setosa
4.0	Setosa
7.0	Virginica
3.0	Versicolor
3.0	Virginica
7.1	Virginica
4.5	Versicolor
5.7	Virginica
5.5	Virginica
5.3	Virginica
6.3	Versicolor
6.5	Setosa
6.8	Setosa
3.3	Versicolor
6.8	Virginica
5.4	Virginica
3.5	Setosa
6.5	Setosa
3.0	Versicolor
3.8	Setosa
6.8	Versicolor
3.7	Versicolor
5.4	Versicolor
5.7	Virginica
6.9	Versicolor
4.0	Versicolor
7.2	Versicolor
4.6	Versicolor
2.9	Versicolor
6.8	Setosa
3.8	Virginica
5.8	Virginica
5.6	Setosa
4.5	Versicolor
3.9	Versicolor
4.5	Setosa
5.6	Setosa
6.7	Virginica
6.3	Virginica
4.1	Virginica
3.7	Setosa
3.3	Virginica
