sepal.width	variety
5.2	Setosa
6.0	Versicolor
5.5	Versicolor
7.3	Virginica
6.5	Setosa
6.3	Versicolor
3.4	Setosa
5.5	Virginica
4.9	Setosa
7.6	Setosa
7.8	Setosa
7.5	Virginica
4.2	Setosa
7.0	Virginica
3.7	Versicolor
6.9	Versicolor
5.9	Versicolor
6.9	Versicolor
4.2	Versicolor
3.0	Virginica
7.5	Versicolor
5.2	Setosa
6.8	Virginica
7.3	Setosa
3.9	Versicolor
6.4	Setosa
3.0	Virginica
6.1	Setosa
2.6	Versicolor
4.0	Versicolor
7.6	Versicolor
3.5	Virginica
3.2	Virginica
6.5	Setosa
7.4	Setosa
3.0	Virginica
6.0	Virginica
5.6	Setosa
3.0	Versicolor
4.9	Virginica
4.8	Versicolor
4.3	Versicolor
3.6	Versicolor
7.0	Setosa
4.8	Virginica
6.0	Setosa
5.3	Versicolor
5.0	Virginica
3.8	Virginica
7.1	Setosa
5.4	Setosa
6.4	Setosa
3.2	Virginica
7.3	Virginica
7.6	Setosa
6.2	Virginica
4.0	Versicolor
4.9	Setosa
5.7	Virginica
7.1	Virginica
7.9	Setosa
7.0	Setosa
2.8	Versicolor
4.3	Virginica
7.0	Virginica
6.4	Setosa
5.1	Virginica
5.5	Setosa
6.8	Versicolor
6.4	Virginica
7.0	Virginica
7.6	Setosa
5.8	Virginica
5.2	Versicolor
7.1	Setosa
7.1	Versicolor
5.7	Versicolor
5.7	Versicolor
3.7	Versicolor
6.4	Setosa
6.2	Setosa
7.0	Setosa
6.4	Versicolor
7.7	Versicolor
6.9	Versicolor
5.2	Virginica
5.0	Setosa
3.0	Versicolor
3.4	Virginica
6.8	Versicolor
5.3	Setosa
3.1	Setosa
6.4	Versicolor
3.6	Virginica
4.8	Virginica
3.5	Versicolor
4.7	Setosa
6.8	Virginica
6.0	Virginica
5.1	Virginica
5.8	Versicolor
4.8	Setosa
3.7	Virginica
4.3	Setosa
6.1	Versicolor
