petal.width	variety
2.4	Virginica
5.5	Versicolor
1.2	Setosa
1.3	Versicolor
4.8	Virginica
4.2	Setosa
4.8	Virginica
6.3	Virginica
2.2	Setosa
3.0	Versicolor
3.4	Virginica
1.7	Setosa
0.9	Setosa
4.1	Versicolor
6.0	Virginica
5.0	Virginica
3.7	Virginica
3.7	Versicolor
4.2	Versicolor
4.3	Versicolor
1.3	Setosa
4.3	Virginica
1.3	Versicolor
5.3	Versicolor
5.6	Versicolor
5.6	Virginica
5.5	Versicolor
6.3	Virginica
2.1	Virginica
4.2	Setosa
4.2	Virginica
2.2	Versicolor
4.5	Virginica
5.8	Virginica
0.7	Setosa
2.8	Virginica
5.8	Versicolor
0.3	Setosa
5.0	Virginica
2.3	Virginica
4.4	Versicolor
2.7	Virginica
3.0	Versicolor
1.8	Setosa
4.1	Versicolor
1.4	Setosa
6.3	Virginica
2.3	Setosa
4.7	Setosa
2.4	Virginica
2.0	Versicolor
3.4	Setosa
3.6	Virginica
3.2	Versicolor
2.7	Setosa
3.0	Virginica
3.0	Virginica
2.1	Setosa
4.7	Virginica
3.7	Setosa
1.7	Setosa
3.8	Versicolor
2.4	Versicolor
5.8	Virginica
2.7	Setosa
3.4	Versicolor
2.6	Virginica
0.6	Setosa
3.8	Virginica
4.9	Virginica
3.5	Versicolor
3.4	Setosa
2.9	Virginica
3.3	Virginica
6.8	Virginica
1.0	Versicolor
3.4	Versicolor
5.0	Virginica
3.2	Setosa
1.8	Setosa
1.0	Versicolor
3.5	Versicolor
4.8	Virginica
5.9	Virginica
2.6	Virginica
4.0	Setosa
4.7	Setosa
4.3	Setosa
3.9	Versicolor
5.1	Versicolor
0.7	Setosa
4.2	Setosa
4.1	Versicolor
2.3	Virginica
1.3	Versicolor
5.3	Virginica
5.1	Virginica
4.5	Virginica
1.7	Setosa
5.8	Versicolor
4.3	Versicolor
1.2	Setosa
4.7	Setosa
3.4	Setosa
5.9	Virginica
