petal.width	variety
3.9	Setosa
2.7	Setosa
4.5	Versicolor
2.5	Versicolor
2.3	Versicolor
4.2	Setosa
5.3	Virginica
3.7	Versicolor
6.3	Virginica
2.8	Versicolor
3.7	Setosa
3.5	Versicolor
4.3	Virginica
1.8	Versicolor
0.2	Setosa
1.9	Setosa
3.3	Virginica
3.1	Setosa
2.3	Virginica
3.0	Versicolor
3.0	Virginica
0.3	Setosa
1.5	Versicolor
5.8	Virginica
4.0	Versicolor
3.8	Versicolor
3.8	Virginica
4.9	Setosa
4.7	Virginica
3.3	Virginica
4.7	Versicolor
0.7	Setosa
2.9	Virginica
1.3	Setosa
6.0	Virginica
1.7	Setosa
3.8	Versicolor
5.4	Virginica
2.0	Virginica
1.1	Versicolor
3.2	Setosa
2.5	Virginica
2.9	Setosa
5.6	Virginica
2.3	Versicolor
4.7	Setosa
2.6	Versicolor
5.8	Versicolor
0.7	Setosa
4.2	Setosa
6.6	Virginica
0.4	Setosa
2.4	Versicolor
4.2	Setosa
3.4	Versicolor
5.4	Virginica
4.6	Versicolor
1.2	Setosa
1.3	Setosa
5.8	Virginica
3.2	Setosa
3.4	Virginica
2.0	Versicolor
0.2	Setosa
6.3	Virginica
6.0	Versicolor
0.1	Setosa
3.7	Setosa
6.5	Virginica
3.5	Virginica
6.1	Virginica
6.3	Virginica
1.0	Versicolor
3.8	Versicolor
1.6	Virginica
4.3	Versicolor
3.3	Virginica
2.3	Setosa
4.2	Versicolor
4.8	Setosa
2.4	Versicolor
5.8	Virginica
4.7	Setosa
4.0	Versicolor
6.1	Virginica
4.0	Versicolor
4.2	Setosa
1.8	Virginica
5.0	Versicolor
0.7	Setosa
4.5	Versicolor
2.5	Versicolor
4.3	Versicolor
6.0	Virginica
1.4	Virginica
5.9	Virginica
3.6	Setosa
2.1	Versicolor
3.2	Virginica
2.1	Setosa
1.7	Setosa
5.3	Versicolor
2.6	Virginica
4.5	Virginica
2.6	Setosa
