sepal.width	variety
6.2	Setosa
6.3	Versicolor
5.9	Versicolor
7.0	Virginica
6.7	Virginica
7.4	Setosa
4.5	Setosa
7.9	Virginica
4.4	Setosa
8.0	Setosa
4.0	Virginica
2.6	Versicolor
5.3	Versicolor
6.6	Versicolor
2.8	Virginica
6.0	Virginica
5.2	Virginica
4.9	Versicolor
7.7	Virginica
6.6	Versicolor
6.0	Versicolor
7.4	Setosa
4.8	Versicolor
6.9	Setosa
2.9	Versicolor
5.7	Virginica
7.4	Setosa
7.2	Versicolor
7.7	Setosa
3.6	Versicolor
3.3	Versicolor
8.6	Setosa
3.7	Setosa
4.2	Setosa
7.0	Setosa
6.0	Setosa
4.3	Versicolor
2.8	Setosa
7.5	Virginica
5.4	Versicolor
3.3	Virginica
4.7	Versicolor
3.8	Versicolor
5.9	Virginica
4.2	Versicolor
3.3	Virginica
6.0	Setosa
6.3	Setosa
5.5	Versicolor
5.1	Setosa
3.6	Versicolor
4.3	Virginica
5.0	Virginica
7.9	Setosa
3.0	Setosa
6.8	Virginica
5.2	Virginica
5.3	Virginica
3.8	Setosa
3.7	Versicolor
5.3	Versicolor
4.6	Setosa
6.4	Versicolor
4.2	Versicolor
4.0	Versicolor
5.5	Virginica
3.0	Virginica
2.9	Versicolor
7.0	Virginica
2.7	Virginica
6.5	Versicolor
5.5	Virginica
3.8	Virginica
3.5	Versicolor
7.6	Virginica
5.6	Virginica
4.0	Virginica
7.5	Virginica
4.7	Virginica
5.4	Virginica
2.8	Versicolor
4.4	Versicolor
4.2	Virginica
6.6	Virginica
3.9	Setosa
4.4	Setosa
3.4	Setosa
2.7	Versicolor
6.6	Setosa
5.7	Versicolor
3.0	Virginica
4.7	Versicolor
3.5	Virginica
7.3	Setosa
3.7	Setosa
6.1	Setosa
6.8	Virginica
2.9	Versicolor
4.5	Versicolor
6.4	Virginica
2.4	Versicolor
4.9	Setosa
4.5	Setosa
4.6	Virginica
5.3	Virginica
