petal.length	petal.width	variety
8.7	4.5	Versicolor
6.1	6.2	Virginica
6.2	4.9	Setosa
8.5	3.0	Versicolor
5.3	3.3	Versicolor
5.0	1.2	Versicolor
10.1	6.4	Virginica
9.4	2.3	Virginica
5.5	3.8	Versicolor
6.0	1.6	Versicolor
3.5	3.9	Setosa
6.1	4.9	Setosa
10.9	4.0	Virginica
3.4	1.8	Setosa
7.0	3.3	Versicolor
6.8	4.4	Virginica
10.1	1.9	Virginica
5.4	4.2	Setosa
6.0	4.1	Setosa
2.9	4.2	Setosa
5.0	0.9	Setosa
5.9	2.2	Setosa
8.1	3.8	Versicolor
7.1	6.6	Virginica
4.1	0.6	Setosa
3.4	4.7	Setosa
4.6	0.7	Setosa
2.8	0.4	Setosa
5.6	4.2	Setosa
6.6	3.3	Virginica
8.2	3.5	Virginica
9.1	3.9	Virginica
5.6	5.9	Versicolor
3.3	1.8	Setosa
8.4	5.7	Versicolor
7.5	6.5	Virginica
4.6	1.5	Versicolor
5.0	3.0	Versicolor
5.3	1.0	Versicolor
9.7	5.7	Virginica
8.6	4.3	Virginica
5.3	5.0	Versicolor
8.9	3.6	Virginica
5.3	3.7	Setosa
5.2	4.8	Virginica
1.9	2.1	Setosa
6.8	2.2	Virginica
3.4	1.7	Setosa
5.2	0.2	Setosa
6.4	5.8	Virginica
4.5	0.6	Setosa
6.5	4.0	Versicolor
5.4	2.5	Versicolor
5.5	0.2	Setosa
7.1	2.4	Virginica
1.5	0.7	Setosa
4.5	4.0	Versicolor
6.6	5.0	Virginica
2.2	2.5	Setosa
8.0	1.3	Versicolor
6.0	3.2	Setosa
7.4	2.4	Versicolor
7.1	1.8	Versicolor
9.4	3.1	Virginica
9.6	5.0	Virginica
1.3	3.2	Setosa
5.9	2.3	Setosa
6.0	3.0	Versicolor
7.6	2.6	Virginica
7.7	1.9	Versicolor
6.1	0.2	Setosa
7.6	4.8	Virginica
7.3	6.3	Versicolor
11.2	4.5	Virginica
5.1	4.1	Setosa
10.0	2.8	Virginica
7.9	5.8	Virginica
8.0	4.5	Virginica
4.3	4.7	Setosa
9.3	4.8	Virginica
2.4	4.2	Setosa
2.1	1.2	Setosa
10.1	6.9	Virginica
4.9	4.7	Versicolor
6.0	1.6	Versicolor
6.8	2.1	Virginica
8.1	3.4	Virginica
4.5	4.7	Setosa
8.0	3.0	Versicolor
5.4	2.4	Setosa
3.4	0.1	Setosa
7.5	3.6	Virginica
4.7	1.2	Versicolor
9.0	3.7	Versicolor
6.4	5.3	Virginica
5.1	6.0	Virginica
7.4	4.8	Virginica
5.0	1.5	Versicolor
7.8	3.4	Versicolor
5.0	5.5	Versicolor
6.4	4.5	Virginica
6.0	3.3	Virginica
6.8	2.8	Virginica
9.6	1.8	Virginica
4.3	2.7	Setosa
