sepal.length	sepal.width	petal.length	variety
11.7	4.7	7.0	Virginica
7.7	7.3	8.7	Virginica
5.4	5.4	3.7	Setosa
7.1	5.5	3.4	Setosa
7.8	4.7	5.4	Versicolor
7.8	7.5	9.5	Virginica
8.7	5.8	9.2	Virginica
6.9	6.4	2.4	Setosa
6.2	4.6	2.0	Setosa
8.0	5.3	5.0	Versicolor
8.7	6.1	9.4	Virginica
6.8	5.7	7.4	Virginica
10.6	6.4	5.1	Versicolor
11.2	4.5	9.8	Virginica
7.9	4.7	4.8	Versicolor
9.6	4.3	5.0	Setosa
9.0	4.5	5.1	Setosa
7.6	6.2	5.4	Setosa
8.0	3.0	8.5	Versicolor
8.1	4.5	4.6	Versicolor
10.0	2.4	6.3	Versicolor
6.4	3.5	4.5	Versicolor
9.3	5.3	9.6	Virginica
7.1	7.3	6.0	Versicolor
10.2	6.3	9.7	Virginica
10.4	7.0	8.6	Virginica
8.8	4.0	3.7	Setosa
10.0	7.2	4.9	Setosa
8.3	3.5	4.9	Versicolor
5.1	5.9	2.5	Setosa
9.6	6.0	5.4	Setosa
9.4	2.8	6.6	Virginica
9.7	4.4	4.5	Setosa
10.9	5.8	6.1	Virginica
9.0	2.3	3.3	Versicolor
6.9	5.8	8.6	Virginica
8.8	6.4	3.1	Setosa
9.1	4.0	5.5	Versicolor
9.5	4.0	7.8	Virginica
10.7	6.1	5.6	Virginica
10.0	5.6	5.9	Versicolor
6.4	7.5	4.9	Setosa
10.8	6.8	5.3	Versicolor
9.4	2.9	4.8	Versicolor
8.4	6.0	6.7	Versicolor
7.0	5.3	2.8	Setosa
7.6	5.5	6.6	Versicolor
8.3	5.9	5.4	Setosa
9.4	4.1	7.4	Virginica
7.3	3.3	4.4	Versicolor
8.2	7.8	2.2	Setosa
10.4	7.6	7.1	Virginica
5.2	3.2	1.3	Setosa
11.7	7.0	6.1	Virginica
6.8	3.4	9.6	Virginica
8.4	5.7	5.0	Versicolor
8.5	5.9	2.0	Setosa
6.6	4.8	5.4	Setosa
7.1	3.5	9.9	Virginica
8.6	4.5	6.4	Virginica
6.2	5.9	7.4	Virginica
9.6	3.5	8.5	Versicolor
7.3	2.6	8.0	Versicolor
8.3	5.2	6.9	Virginica
10.2	6.5	8.0	Virginica
7.2	4.3	5.8	Virginica
10.3	6.2	8.1	Versicolor
9.2	6.4	7.8	Versicolor
12.4	4.8	6.4	Virginica
5.5	7.5	3.6	Setosa
8.5	3.3	5.4	Setosa
9.0	4.7	7.0	Versicolor
10.6	2.9	6.7	Versicolor
9.1	4.9	1.9	Setosa
7.3	7.6	3.6	Setosa
9.9	6.4	3.0	Setosa
7.0	5.7	7.6	Virginica
5.0	7.2	3.2	Setosa
7.3	7.2	5.6	Virginica
8.1	4.8	5.9	Virginica
8.9	7.0	8.0	Virginica
9.8	3.0	5.0	Virginica
8.1	4.1	8.6	Virginica
8.4	7.1	7.4	Versicolor
6.9	5.2	9.3	Virginica
6.7	3.7	3.6	Setosa
8.1	3.6	3.0	Setosa
8.7	5.5	7.8	Virginica
10.2	2.8	7.0	Versicolor
8.4	3.7	6.0	Setosa
6.9	4.2	4.8	Setosa
8.3	2.8	9.1	Virginica
9.0	7.0	6.2	Virginica
8.9	7.1	1.5	Setosa
9.1	3.0	6.4	Versicolor
5.8	3.5	4.9	Setosa
7.4	5.1	1.9	Setosa
6.7	3.5	3.0	Setosa
9.4	6.1	3.5	Setosa
8.7	6.8	5.6	Versicolor
4.4	5.5	1.3	Setosa
10.4	5.2	10.2	Virginica
7.7	6.5	4.7	Versicolor
9.0	3.2	6.0	Virginica
9.7	3.7	6.5	Versicolor
