sepal.length	sepal.width	variety
9.2	5.5	Virginica
6.4	3.2	Setosa
4.8	7.9	Setosa
8.2	6.5	Virginica
9.7	7.5	Versicolor
7.2	4.7	Setosa
9.2	7.0	Virginica
10.4	3.7	Virginica
6.3	7.1	Setosa
10.4	4.3	Virginica
7.2	4.4	Setosa
8.8	5.0	Versicolor
7.0	5.2	Versicolor
6.1	6.5	Versicolor
8.6	5.5	Virginica
6.0	4.0	Versicolor
7.6	3.5	Versicolor
6.7	6.8	Virginica
9.1	4.0	Versicolor
5.8	7.7	Setosa
10.3	6.0	Setosa
8.1	7.4	Setosa
5.9	6.6	Setosa
9.3	3.5	Virginica
10.0	3.0	Virginica
4.6	6.7	Setosa
7.2	6.0	Versicolor
7.2	5.8	Virginica
7.3	7.1	Versicolor
6.4	5.0	Setosa
10.3	5.3	Versicolor
9.1	6.8	Setosa
9.4	8.2	Setosa
7.0	6.7	Virginica
6.1	7.1	Setosa
8.6	6.7	Setosa
6.3	5.8	Versicolor
9.5	3.0	Virginica
7.8	4.5	Virginica
6.9	3.6	Setosa
7.2	6.1	Virginica
10.9	3.7	Virginica
9.2	3.6	Versicolor
9.5	7.3	Versicolor
9.6	5.0	Virginica
7.8	4.2	Virginica
6.3	3.8	Virginica
10.1	4.6	Virginica
9.8	4.7	Virginica
7.4	3.7	Versicolor
7.2	7.5	Setosa
10.8	5.8	Virginica
8.0	4.0	Setosa
5.2	6.7	Setosa
6.4	5.3	Virginica
9.7	7.1	Virginica
9.3	4.9	Setosa
6.0	5.9	Setosa
10.9	4.1	Virginica
9.7	4.9	Versicolor
4.9	3.0	Virginica
8.2	3.8	Versicolor
7.5	8.2	Setosa
5.8	3.0	Setosa
7.7	5.1	Setosa
8.6	7.5	Versicolor
9.0	2.8	Setosa
5.5	6.3	Setosa
7.7	5.3	Virginica
6.5	6.0	Setosa
9.8	3.7	Versicolor
6.1	5.8	Setosa
6.2	6.2	Versicolor
10.4	4.6	Virginica
5.1	3.6	Setosa
7.4	7.6	Versicolor
7.0	5.7	Versicolor
6.5	6.2	Virginica
6.6	3.5	Versicolor
12.2	2.6	Virginica
8.2	6.0	Virginica
9.3	2.9	Virginica
9.1	5.0	Versicolor
10.1	3.3	Virginica
5.5	7.2	Setosa
7.4	6.8	Virginica
6.7	7.4	Versicolor
8.7	2.7	Versicolor
6.4	5.6	Setosa
8.5	3.0	Versicolor
8.2	3.8	Setosa
10.4	4.5	Virginica
6.9	6.5	Setosa
10.4	6.8	Virginica
7.8	4.2	Virginica
7.3	4.3	Virginica
7.0	5.0	Virginica
9.4	7.7	Versicolor
6.1	8.0	Setosa
6.3	5.9	Virginica
5.5	2.9	Versicolor
9.1	3.9	Versicolor
6.0	3.8	Versicolor
4.3	4.0	Setosa
12.2	5.3	Virginica
