sepal.length	sepal.width	petal.length	variety
8.2	7.0	3.0	Setosa
8.5	6.8	5.9	Setosa
7.8	5.2	5.9	Virginica
7.6	3.6	9.1	Virginica
9.7	4.3	8.5	Versicolor
6.0	3.3	4.3	Versicolor
9.1	6.4	1.9	Setosa
10.7	4.0	5.2	Virginica
6.3	8.5	5.2	Setosa
5.5	6.3	4.8	Setosa
8.4	6.2	6.5	Versicolor
7.8	5.7	6.1	Virginica
7.9	4.1	6.0	Virginica
8.6	4.5	4.9	Setosa
7.6	6.7	7.2	Versicolor
6.5	5.9	8.5	Versicolor
7.5	6.0	7.7	Virginica
5.6	6.0	8.0	Versicolor
9.5	6.4	3.7	Versicolor
9.4	4.7	7.3	Virginica
10.7	7.6	6.1	Virginica
6.9	4.2	9.3	Versicolor
8.8	3.7	5.9	Versicolor
9.1	5.3	5.2	Versicolor
7.6	4.3	1.9	Setosa
7.8	5.3	9.3	Versicolor
7.7	4.8	9.7	Virginica
11.4	7.6	6.6	Virginica
6.4	6.9	4.4	Setosa
5.5	7.9	2.1	Setosa
8.4	7.6	8.4	Virginica
9.9	6.8	7.6	Virginica
8.3	6.0	5.5	Virginica
6.5	4.0	5.5	Virginica
6.0	5.3	8.5	Versicolor
8.6	2.9	9.1	Versicolor
9.0	2.7	9.6	Versicolor
5.7	3.2	6.4	Versicolor
7.7	5.8	7.1	Versicolor
9.7	4.4	5.7	Versicolor
7.4	6.0	7.2	Versicolor
10.7	5.8	6.7	Virginica
6.5	4.9	8.3	Versicolor
5.0	4.0	2.6	Setosa
8.0	4.0	3.8	Setosa
4.8	7.9	1.9	Setosa
8.8	5.8	6.2	Versicolor
7.2	6.8	9.2	Virginica
9.5	7.6	2.4	Setosa
8.1	2.8	6.9	Virginica
6.9	5.9	6.3	Versicolor
8.3	4.0	4.9	Setosa
7.0	5.0	4.0	Versicolor
10.7	4.5	6.3	Virginica
5.9	6.9	2.7	Setosa
5.9	7.5	6.5	Versicolor
5.6	3.2	2.9	Setosa
6.7	6.6	6.0	Versicolor
8.2	6.1	4.7	Versicolor
11.2	5.3	6.7	Virginica
9.2	5.5	7.5	Virginica
7.2	5.2	6.0	Versicolor
5.3	3.4	4.6	Setosa
8.3	6.3	9.1	Virginica
10.3	2.9	6.1	Virginica
7.6	2.5	5.0	Versicolor
6.1	3.9	6.2	Versicolor
8.2	6.4	9.4	Virginica
6.1	3.0	8.9	Virginica
8.4	4.1	4.9	Setosa
6.8	6.0	1.1	Setosa
6.3	6.3	8.5	Virginica
7.4	7.7	9.2	Virginica
10.7	4.3	5.3	Virginica
10.6	3.0	9.4	Virginica
7.7	6.0	8.5	Versicolor
7.4	5.7	2.8	Setosa
9.6	7.9	5.0	Setosa
8.8	7.2	6.4	Virginica
7.9	6.6	9.4	Versicolor
8.0	6.5	1.3	Setosa
7.1	5.0	4.9	Setosa
6.9	5.9	1.8	Setosa
6.2	8.1	6.0	Setosa
11.7	3.2	10.5	Virginica
6.0	3.6	6.4	Versicolor
6.8	7.0	4.4	Setosa
9.4	7.9	1.5	Setosa
9.5	3.5	2.1	Setosa
6.0	7.4	4.0	Setosa
9.3	7.4	6.8	Virginica
7.1	6.0	7.4	Versicolor
7.0	6.7	5.6	Virginica
6.4	5.5	1.8	Setosa
10.1	6.0	7.1	Versicolor
9.7	4.3	2.7	Setosa
8.6	2.9	4.1	Versicolor
5.5	8.2	1.4	Setosa
5.2	4.2	3.6	Setosa
7.7	6.4	1.9	Setosa
4.9	6.1	4.5	Setosa
9.4	5.4	5.8	Versicolor
7.0	3.3	4.6	Versicolor
10.9	3.7	9.3	Virginica
8.1	3.8	5.1	Setosa
