sepal.length	sepal.width	petal.length	variety
8.6	5.2	8.2	Versicolor
7.8	5.7	4.5	Setosa
4.6	6.6	2.0	Setosa
8.7	6.0	5.7	Versicolor
10.8	4.2	8.4	Virginica
8.9	7.7	5.8	Versicolor
8.7	4.7	5.1	Setosa
6.4	4.4	6.2	Setosa
8.4	5.9	2.9	Setosa
10.9	4.4	6.8	Versicolor
6.4	4.6	5.5	Setosa
8.1	7.0	2.9	Setosa
8.5	3.0	4.1	Setosa
8.1	4.0	5.4	Virginica
8.5	3.3	1.8	Setosa
8.3	2.6	7.5	Versicolor
6.0	4.8	2.4	Setosa
7.3	7.3	10.0	Virginica
9.8	6.2	6.1	Virginica
4.9	6.6	5.4	Setosa
6.2	6.7	4.5	Versicolor
7.1	7.3	1.5	Setosa
6.6	3.9	4.4	Setosa
8.4	5.0	8.7	Versicolor
10.9	3.1	7.9	Versicolor
9.8	5.9	5.6	Virginica
9.1	6.0	7.4	Versicolor
9.8	2.8	8.3	Versicolor
5.9	3.0	2.9	Setosa
7.5	4.5	4.8	Virginica
5.9	6.2	4.5	Setosa
11.0	6.3	8.6	Versicolor
10.8	2.9	8.8	Virginica
9.9	5.4	6.0	Setosa
9.4	5.1	9.4	Virginica
10.6	4.9	5.1	Versicolor
8.5	6.5	2.8	Setosa
7.4	5.7	8.2	Virginica
8.0	5.0	9.2	Virginica
7.9	5.7	6.3	Virginica
6.6	5.0	3.9	Versicolor
6.6	4.9	4.1	Versicolor
8.9	6.5	8.5	Virginica
7.1	4.6	4.0	Setosa
6.6	6.9	4.0	Setosa
6.5	5.2	5.0	Versicolor
4.8	6.5	3.1	Setosa
7.0	7.2	1.7	Setosa
8.0	7.2	8.6	Virginica
10.0	3.9	5.0	Versicolor
8.2	6.9	7.4	Virginica
5.6	2.5	4.5	Versicolor
10.2	6.5	7.5	Versicolor
8.2	7.1	4.0	Setosa
7.2	5.0	7.2	Virginica
8.0	5.5	5.5	Versicolor
6.6	6.2	1.4	Setosa
7.0	5.5	5.5	Versicolor
8.6	7.3	9.4	Virginica
7.1	6.7	3.5	Setosa
8.1	4.5	5.9	Setosa
9.9	7.3	10.1	Virginica
7.2	2.8	4.6	Versicolor
8.8	3.0	7.5	Virginica
7.0	7.1	2.9	Setosa
11.4	8.3	7.4	Virginica
8.3	4.6	2.6	Setosa
8.1	4.3	4.0	Versicolor
10.9	6.8	7.6	Virginica
5.8	3.7	7.1	Versicolor
9.6	3.0	7.4	Virginica
6.7	6.8	4.7	Setosa
8.2	6.3	7.2	Virginica
7.5	4.4	4.6	Setosa
6.8	6.7	6.4	Virginica
9.0	6.0	2.8	Setosa
9.2	6.8	6.2	Virginica
7.2	6.0	10.3	Virginica
7.3	3.0	5.5	Virginica
5.1	7.3	5.7	Setosa
4.8	4.5	1.9	Setosa
5.4	4.0	4.8	Setosa
9.8	7.3	8.2	Versicolor
8.3	6.2	4.9	Versicolor
6.1	4.3	5.9	Setosa
6.6	5.5	6.0	Versicolor
8.2	3.1	8.4	Virginica
7.5	6.2	4.9	Setosa
8.8	3.9	1.9	Setosa
7.5	4.5	9.0	Virginica
10.4	5.5	8.6	Virginica
8.2	6.2	8.4	Versicolor
8.6	7.0	5.6	Versicolor
7.5	3.9	8.3	Versicolor
10.4	4.3	8.1	Virginica
10.2	6.1	6.1	Virginica
9.6	6.5	8.1	Versicolor
4.4	6.2	1.8	Setosa
4.8	6.4	6.1	Setosa
7.0	5.4	6.0	Versicolor
7.7	5.3	6.5	Versicolor
9.5	4.7	8.2	Versicolor
5.7	5.9	6.0	Setosa
9.9	6.4	2.7	Setosa
9.3	5.8	5.6	Virginica
