petal.length	variety
3.9	Setosa
1.3	Setosa
5.4	Setosa
6.5	Versicolor
7.0	Virginica
5.4	Setosa
7.9	Virginica
3.6	Setosa
1.5	Setosa
2.0	Setosa
5.9	Setosa
7.4	Virginica
9.6	Virginica
7.1	Versicolor
4.5	Setosa
5.3	Setosa
7.7	Versicolor
8.9	Virginica
9.0	Virginica
6.5	Versicolor
4.3	Versicolor
7.2	Versicolor
5.8	Virginica
4.6	Versicolor
5.0	Versicolor
5.1	Versicolor
3.4	Setosa
6.0	Setosa
2.9	Setosa
7.2	Virginica
5.9	Setosa
7.4	Versicolor
5.6	Versicolor
3.2	Setosa
2.6	Setosa
9.8	Virginica
10.6	Virginica
3.8	Versicolor
6.0	Virginica
6.4	Versicolor
2.1	Setosa
6.2	Setosa
7.6	Virginica
9.6	Virginica
11.1	Virginica
1.5	Setosa
8.1	Virginica
4.5	Versicolor
7.9	Versicolor
9.7	Virginica
8.8	Virginica
8.5	Versicolor
3.8	Setosa
2.8	Setosa
9.1	Virginica
4.7	Setosa
6.0	Setosa
8.6	Virginica
6.5	Versicolor
1.4	Setosa
4.4	Setosa
2.3	Setosa
4.9	Versicolor
6.0	Virginica
8.8	Virginica
3.0	Setosa
6.5	Versicolor
4.9	Versicolor
4.4	Setosa
5.1	Setosa
3.4	Setosa
7.4	Virginica
2.0	Setosa
8.4	Versicolor
5.1	Virginica
2.3	Setosa
8.4	Virginica
7.5	Versicolor
9.1	Versicolor
6.5	Virginica
6.8	Versicolor
8.2	Versicolor
9.7	Virginica
5.6	Virginica
9.2	Versicolor
4.7	Setosa
7.5	Versicolor
5.9	Versicolor
8.2	Virginica
9.0	Versicolor
2.6	Setosa
9.5	Virginica
6.1	Setosa
7.0	Virginica
9.4	Virginica
6.7	Versicolor
10.7	Virginica
9.2	Versicolor
5.2	Versicolor
9.3	Virginica
6.9	Versicolor
5.0	Setosa
7.5	Versicolor
8.6	Versicolor
4.9	Setosa
