sepal.width	petal.length	petal.width	variety
6.8	4.7	0.8	Setosa
5.8	5.0	3.3	Versicolor
4.2	6.2	5.9	Versicolor
3.2	6.6	4.0	Versicolor
2.7	5.2	4.3	Versicolor
6.4	6.2	2.9	Setosa
5.4	3.6	3.3	Versicolor
2.8	5.1	3.0	Versicolor
5.7	7.5	4.0	Versicolor
5.6	3.5	0.6	Setosa
6.1	5.5	1.6	Setosa
5.9	6.3	4.8	Versicolor
4.4	3.3	1.0	Versicolor
3.7	6.5	4.5	Versicolor
7.1	5.0	4.7	Setosa
3.1	4.1	3.7	Setosa
7.6	6.9	5.1	Virginica
3.7	8.2	4.3	Virginica
5.0	6.2	4.5	Versicolor
3.0	10.1	2.6	Virginica
5.8	6.6	5.3	Versicolor
7.9	2.7	1.7	Setosa
5.7	6.4	3.8	Virginica
6.7	5.3	4.8	Virginica
5.5	6.0	3.5	Virginica
3.4	8.6	2.8	Virginica
4.8	9.4	6.5	Virginica
7.1	5.4	4.7	Versicolor
5.0	1.6	1.6	Setosa
7.0	4.6	1.3	Versicolor
5.4	4.5	5.1	Versicolor
6.5	4.1	1.2	Setosa
7.5	4.9	3.8	Setosa
4.9	6.0	2.4	Setosa
5.5	5.2	1.2	Versicolor
5.5	5.9	2.3	Setosa
4.9	5.9	2.8	Setosa
5.8	6.8	5.3	Virginica
7.0	4.5	0.7	Setosa
6.8	5.7	5.7	Versicolor
7.2	2.0	3.2	Setosa
5.3	4.0	5.3	Versicolor
7.1	8.5	3.8	Virginica
7.0	4.8	4.3	Setosa
4.9	5.7	2.9	Versicolor
7.5	8.8	2.3	Virginica
6.8	9.1	4.0	Virginica
5.1	8.6	3.0	Virginica
4.1	5.9	1.5	Versicolor
5.8	9.1	4.2	Virginica
3.0	7.3	2.3	Virginica
4.9	7.0	3.0	Versicolor
6.8	5.9	4.4	Setosa
5.7	7.8	2.9	Virginica
6.2	7.1	6.5	Virginica
6.7	7.9	2.3	Virginica
6.9	8.8	6.3	Virginica
4.7	3.5	0.2	Setosa
4.5	5.4	3.4	Versicolor
3.1	7.0	4.5	Versicolor
3.5	4.0	1.5	Versicolor
5.5	3.4	1.7	Setosa
7.7	5.1	1.7	Setosa
6.6	2.0	1.7	Setosa
3.0	9.0	5.4	Virginica
3.9	5.7	3.5	Versicolor
5.1	5.6	5.4	Virginica
6.4	5.9	0.7	Setosa
2.6	7.1	3.4	Virginica
4.7	1.5	3.4	Setosa
6.8	4.0	0.8	Setosa
4.4	9.6	5.4	Virginica
5.3	2.6	4.7	Setosa
4.0	9.4	2.1	Virginica
4.2	7.1	5.9	Virginica
2.3	7.4	4.8	Versicolor
4.4	9.9	3.3	Virginica
5.5	8.8	1.6	Virginica
5.7	8.4	3.4	Versicolor
5.3	6.8	2.9	Versicolor
5.8	5.2	4.0	Setosa
4.8	8.1	3.6	Virginica
8.7	2.9	2.2	Setosa
3.6	8.9	4.8	Virginica
7.0	5.8	1.7	Setosa
3.8	5.6	5.9	Virginica
5.2	9.6	3.6	Versicolor
5.9	7.6	1.3	Versicolor
5.6	4.9	5.9	Versicolor
4.0	8.5	4.6	Virginica
4.9	5.1	2.4	Setosa
5.9	2.0	1.7	Setosa
7.5	5.6	5.8	Virginica
4.2	7.0	4.0	Virginica
7.0	10.1	4.3	Virginica
4.0	3.3	2.2	Setosa
6.6	7.7	5.5	Versicolor
5.9	4.3	2.3	Versicolor
6.8	9.6	2.4	Virginica
6.4	2.9	4.7	Setosa
6.2	3.9	2.7	Setosa
5.0	7.4	4.6	Versicolor
5.8	7.0	1.3	Versicolor
2.9	5.8	1.6	Versicolor
6.3	10.0	4.0	Virginica
