sepal.width	petal.length	variety
3.4	7.1	Versicolor
5.3	1.9	Setosa
3.4	1.6	Setosa
6.7	7.6	Versicolor
6.8	8.1	Virginica
6.0	3.7	Setosa
5.7	8.6	Versicolor
7.2	5.8	Virginica
6.4	6.3	Versicolor
6.2	9.3	Versicolor
3.0	8.0	Versicolor
4.8	9.4	Virginica
6.0	10.0	Virginica
8.3	1.6	Setosa
6.1	9.1	Virginica
5.3	8.7	Versicolor
6.1	5.0	Setosa
6.7	4.5	Setosa
6.5	4.9	Setosa
3.4	5.6	Virginica
4.0	3.6	Setosa
4.6	4.4	Versicolor
5.2	5.8	Virginica
4.3	5.0	Setosa
6.5	4.4	Setosa
6.8	6.8	Versicolor
5.4	2.0	Setosa
5.9	1.3	Setosa
5.5	9.2	Virginica
6.2	3.0	Setosa
3.2	4.7	Versicolor
4.6	3.4	Setosa
5.9	9.4	Virginica
3.0	7.2	Versicolor
3.7	6.7	Versicolor
5.2	5.3	Setosa
4.0	6.6	Versicolor
3.3	10.2	Virginica
4.4	9.8	Virginica
4.3	10.7	Virginica
2.8	8.2	Versicolor
5.6	7.9	Virginica
3.3	7.0	Virginica
3.8	5.6	Virginica
3.5	4.6	Setosa
6.9	5.3	Versicolor
6.2	5.9	Versicolor
4.6	11.4	Virginica
5.5	5.0	Virginica
7.7	8.5	Versicolor
3.0	4.1	Versicolor
5.3	5.9	Versicolor
4.5	6.0	Virginica
6.5	5.5	Versicolor
5.8	9.3	Virginica
7.9	4.7	Setosa
6.0	7.6	Virginica
5.9	8.2	Versicolor
5.5	7.4	Versicolor
3.1	4.5	Versicolor
3.0	8.8	Virginica
7.9	3.4	Setosa
7.4	8.6	Virginica
5.8	7.6	Versicolor
3.6	5.0	Versicolor
6.5	8.9	Virginica
7.5	2.4	Setosa
8.1	4.9	Setosa
7.0	3.3	Setosa
6.0	6.0	Virginica
2.8	4.8	Setosa
5.5	4.4	Setosa
5.7	2.0	Setosa
5.7	5.3	Setosa
7.1	3.0	Setosa
5.1	7.4	Versicolor
5.5	1.4	Setosa
7.4	5.7	Versicolor
5.9	6.2	Setosa
7.6	9.6	Virginica
2.4	5.3	Versicolor
5.9	1.5	Setosa
7.9	6.1	Setosa
5.5	5.2	Versicolor
6.8	3.2	Setosa
3.5	7.0	Virginica
7.3	9.0	Versicolor
6.0	4.0	Setosa
5.3	6.6	Virginica
7.6	8.1	Virginica
4.8	3.2	Setosa
7.6	5.9	Versicolor
3.0	6.8	Virginica
3.5	6.0	Versicolor
2.7	6.6	Virginica
7.7	9.1	Virginica
4.1	2.0	Setosa
4.9	4.4	Setosa
6.7	9.7	Virginica
5.2	1.6	Setosa
2.8	8.5	Versicolor
6.0	5.0	Versicolor
4.6	5.1	Setosa
4.0	6.4	Virginica
4.9	5.5	Setosa
