sepal.width	variety
4.0	Virginica
3.2	Virginica
4.0	Virginica
7.5	Setosa
6.5	Versicolor
3.7	Virginica
7.0	Virginica
6.3	Setosa
3.5	Setosa
3.7	Setosa
3.0	Virginica
6.9	Setosa
7.3	Virginica
7.7	Setosa
7.1	Setosa
7.1	Versicolor
3.0	Versicolor
6.9	Versicolor
4.8	Versicolor
5.2	Virginica
5.9	Setosa
5.5	Versicolor
6.8	Versicolor
6.5	Virginica
4.7	Versicolor
7.0	Setosa
6.2	Setosa
7.9	Setosa
6.0	Versicolor
6.5	Virginica
6.1	Setosa
7.0	Virginica
3.7	Setosa
7.6	Virginica
5.0	Setosa
5.4	Virginica
3.5	Versicolor
3.8	Versicolor
6.4	Setosa
3.0	Virginica
6.7	Versicolor
5.0	Setosa
3.8	Virginica
5.4	Setosa
6.0	Versicolor
4.1	Versicolor
3.2	Versicolor
7.5	Setosa
5.4	Setosa
7.3	Virginica
5.2	Setosa
2.6	Versicolor
5.2	Versicolor
5.0	Setosa
3.8	Versicolor
6.4	Setosa
3.7	Virginica
6.3	Setosa
2.8	Versicolor
6.2	Virginica
6.3	Virginica
4.8	Versicolor
5.8	Virginica
3.6	Setosa
3.0	Virginica
7.0	Virginica
7.4	Versicolor
6.2	Versicolor
5.1	Virginica
3.9	Setosa
7.2	Versicolor
6.0	Versicolor
4.5	Versicolor
4.0	Virginica
3.0	Versicolor
5.2	Virginica
5.9	Virginica
3.8	Virginica
4.5	Virginica
6.7	Setosa
3.9	Setosa
6.9	Versicolor
2.9	Versicolor
5.4	Versicolor
7.3	Virginica
4.5	Virginica
4.8	Virginica
5.0	Versicolor
5.2	Setosa
7.4	Versicolor
7.3	Versicolor
3.5	Setosa
8.1	Virginica
6.9	Virginica
4.9	Versicolor
5.0	Virginica
4.5	Virginica
5.2	Versicolor
7.3	Setosa
3.4	Versicolor
7.1	Versicolor
5.4	Versicolor
6.7	Virginica
3.2	Versicolor
4.6	Virginica
