sepal.length	sepal.width	petal.length	petal.width	variety
5.7	5.7	4.1	3.7	Setosa
7.7	4.1	7.9	2.8	Virginica
11.2	5.5	9.5	6.2	Versicolor
5.7	5.0	4.7	1.2	Versicolor
9.9	6.8	10.1	5.4	Virginica
7.1	5.8	6.9	4.0	Virginica
9.7	7.1	6.9	5.9	Versicolor
6.9	6.2	6.2	3.3	Virginica
5.5	7.5	3.8	2.3	Setosa
9.3	7.9	10.1	3.9	Virginica
6.2	6.8	8.1	3.3	Versicolor
5.0	6.5	3.6	1.1	Setosa
8.8	3.5	1.4	4.6	Setosa
7.6	5.7	2.0	0.4	Setosa
10.2	3.0	7.8	6.1	Virginica
5.9	4.4	4.8	3.9	Setosa
7.1	7.5	7.6	2.9	Versicolor
8.1	6.0	6.5	6.0	Versicolor
6.7	5.0	8.7	5.3	Virginica
7.8	4.5	4.1	4.1	Setosa
5.8	4.9	1.6	0.7	Setosa
8.9	4.6	10.0	1.8	Virginica
9.5	5.5	5.2	4.0	Virginica
7.8	3.7	5.6	2.9	Virginica
9.0	6.0	5.6	1.2	Setosa
6.7	2.8	9.0	3.8	Versicolor
7.0	7.0	5.5	3.8	Virginica
7.2	4.8	6.2	4.1	Virginica
7.7	3.9	5.4	3.7	Setosa
6.8	6.7	9.1	1.9	Virginica
9.7	4.1	7.0	3.5	Versicolor
6.7	4.6	9.6	6.4	Virginica
6.9	7.3	6.6	5.6	Virginica
6.1	6.1	7.1	3.4	Virginica
8.5	3.9	5.0	1.2	Setosa
9.5	4.6	4.4	3.7	Setosa
6.0	4.3	4.8	1.8	Setosa
8.3	2.5	8.9	5.5	Versicolor
10.3	7.0	8.0	2.9	Virginica
6.6	6.8	4.0	5.3	Versicolor
6.9	4.6	2.5	2.7	Setosa
6.9	3.3	5.6	4.7	Virginica
7.7	6.1	8.6	7.0	Virginica
7.0	4.7	2.4	2.7	Setosa
11.6	5.0	8.6	5.1	Virginica
9.5	5.5	2.8	1.2	Setosa
9.1	6.7	8.2	2.8	Versicolor
7.6	7.6	2.0	2.7	Setosa
8.4	4.2	1.8	0.7	Setosa
8.4	6.0	8.7	4.5	Versicolor
8.4	3.5	6.0	2.2	Virginica
7.4	5.5	1.4	1.2	Setosa
7.5	7.8	1.4	2.2	Setosa
5.6	4.9	3.9	1.3	Setosa
9.6	5.0	4.4	1.2	Setosa
8.6	6.5	9.4	4.3	Virginica
8.6	7.0	7.6	1.3	Versicolor
8.3	3.8	5.4	5.3	Versicolor
9.1	6.4	6.1	1.8	Versicolor
9.4	6.9	4.8	4.8	Versicolor
8.3	4.0	7.5	3.1	Virginica
7.2	8.9	5.0	2.9	Setosa
7.9	3.9	6.2	1.9	Setosa
8.2	5.0	6.8	6.3	Virginica
8.9	7.0	8.0	5.5	Versicolor
7.0	5.2	5.5	4.5	Versicolor
5.6	6.9	6.1	2.8	Versicolor
8.8	7.0	5.4	2.8	Setosa
9.1	6.0	4.5	1.1	Versicolor
10.0	3.8	7.5	3.3	Versicolor
8.5	3.4	7.5	4.5	Versicolor
8.5	5.9	4.5	2.1	Versicolor
5.8	5.4	5.9	0.7	Setosa
8.4	5.9	2.4	2.7	Setosa
5.9	5.9	4.5	0.9	Setosa
10.7	4.2	7.0	2.8	Virginica
8.1	8.3	3.6	1.7	Setosa
6.4	4.2	7.3	4.4	Virginica
8.5	4.4	6.8	2.6	Versicolor
7.1	6.1	3.5	3.2	Setosa
6.5	5.7	8.1	1.6	Versicolor
10.6	4.5	5.4	2.4	Versicolor
5.8	4.6	8.5	4.2	Versicolor
9.5	5.7	8.2	2.4	Versicolor
8.4	5.8	8.9	6.0	Virginica
7.0	5.3	4.3	4.5	Versicolor
6.0	6.0	5.3	5.3	Virginica
8.0	6.0	8.5	2.3	Versicolor
6.9	6.5	5.1	5.3	Virginica
7.3	8.5	1.7	1.7	Setosa
10.6	3.5	7.4	6.6	Virginica
6.6	7.8	6.2	4.5	Setosa
8.1	6.3	5.5	1.8	Setosa
7.4	4.6	8.9	4.6	Virginica
7.6	5.0	4.4	2.8	Setosa
8.4	6.1	1.4	0.1	Setosa
10.2	4.8	2.2	2.3	Setosa
5.3	6.7	3.0	3.2	Setosa
12.2	7.3	9.7	6.0	Virginica
9.6	3.8	8.2	2.7	Versicolor
6.8	3.3	8.3	3.4	Versicolor
10.7	4.8	11.2	4.2	Virginica
8.2	7.0	8.0	3.0	Virginica
9.2	4.5	3.5	3.2	Setosa
6.1	5.9	5.7	4.9	Versicolor
