sepal.width	variety
3.9	Versicolor
4.4	Setosa
5.5	Versicolor
4.1	Setosa
5.9	Setosa
7.4	Setosa
5.5	Virginica
4.2	Versicolor
4.1	Virginica
3.5	Virginica
3.2	Setosa
7.2	Virginica
3.0	Setosa
6.7	Setosa
7.3	Virginica
6.0	Setosa
6.3	Versicolor
6.8	Setosa
6.2	Virginica
6.7	Virginica
2.5	Virginica
7.7	Virginica
6.8	Setosa
4.5	Virginica
7.8	Virginica
5.7	Versicolor
7.6	Versicolor
6.9	Setosa
6.2	Versicolor
5.5	Versicolor
3.4	Versicolor
6.4	Setosa
8.5	Setosa
3.2	Virginica
4.0	Setosa
6.3	Virginica
8.1	Setosa
4.7	Setosa
5.0	Virginica
5.1	Versicolor
5.0	Virginica
3.0	Virginica
3.6	Virginica
4.7	Versicolor
4.5	Setosa
4.8	Setosa
4.1	Virginica
5.9	Setosa
2.8	Virginica
2.9	Versicolor
8.1	Setosa
4.8	Versicolor
7.3	Virginica
7.0	Virginica
6.1	Virginica
5.3	Versicolor
6.7	Versicolor
6.9	Setosa
7.2	Setosa
4.6	Versicolor
6.9	Setosa
5.8	Setosa
5.0	Virginica
5.5	Versicolor
6.6	Setosa
2.5	Versicolor
5.6	Versicolor
6.3	Versicolor
6.7	Virginica
5.2	Virginica
7.0	Versicolor
5.2	Setosa
5.8	Virginica
4.7	Versicolor
3.4	Versicolor
4.0	Setosa
4.4	Setosa
4.5	Virginica
4.5	Versicolor
7.0	Setosa
6.6	Setosa
7.4	Versicolor
6.1	Versicolor
6.5	Virginica
4.8	Virginica
7.4	Virginica
2.5	Virginica
3.3	Virginica
5.0	Versicolor
7.5	Versicolor
3.9	Versicolor
5.7	Versicolor
6.9	Setosa
2.9	Versicolor
2.8	Versicolor
4.0	Versicolor
3.4	Versicolor
6.0	Virginica
4.3	Versicolor
6.3	Versicolor
3.9	Versicolor
3.5	Setosa
3.5	Virginica
3.4	Setosa
7.2	Versicolor
