sepal.width	variety
4.7	Virginica
3.5	Virginica
7.9	Setosa
4.3	Versicolor
6.7	Setosa
7.1	Setosa
6.3	Virginica
4.0	Setosa
5.2	Versicolor
5.4	Versicolor
8.3	Virginica
3.7	Setosa
6.7	Setosa
5.5	Virginica
4.0	Versicolor
6.9	Setosa
7.1	Virginica
3.8	Virginica
6.5	Versicolor
7.2	Setosa
7.2	Virginica
3.9	Versicolor
7.4	Versicolor
5.5	Versicolor
5.0	Setosa
6.7	Virginica
4.4	Virginica
5.0	Versicolor
4.0	Virginica
7.0	Virginica
4.2	Virginica
3.8	Virginica
3.9	Versicolor
6.1	Versicolor
4.9	Virginica
7.1	Setosa
2.7	Versicolor
3.6	Virginica
3.9	Virginica
7.3	Virginica
7.3	Versicolor
3.1	Virginica
4.9	Setosa
6.5	Setosa
6.7	Versicolor
2.7	Virginica
7.3	Virginica
7.2	Setosa
6.9	Versicolor
3.3	Versicolor
3.0	Versicolor
6.3	Versicolor
5.2	Setosa
3.5	Setosa
6.2	Virginica
6.0	Setosa
3.1	Versicolor
3.7	Virginica
5.1	Setosa
5.8	Versicolor
7.8	Setosa
3.8	Virginica
4.3	Setosa
6.9	Setosa
6.5	Versicolor
4.7	Versicolor
7.5	Virginica
4.5	Virginica
2.6	Versicolor
3.6	Versicolor
4.5	Setosa
6.6	Versicolor
5.0	Virginica
2.9	Virginica
6.5	Setosa
4.2	Virginica
7.1	Virginica
4.6	Versicolor
7.3	Setosa
7.2	Versicolor
6.6	Setosa
4.4	Setosa
5.3	Virginica
5.0	Setosa
6.8	Versicolor
5.5	Versicolor
5.6	Virginica
6.7	Versicolor
3.9	Versicolor
6.2	Setosa
7.6	Virginica
8.4	Setosa
7.3	Setosa
6.0	Versicolor
3.3	Versicolor
7.2	Versicolor
5.6	Setosa
4.7	Setosa
4.4	Setosa
4.3	Versicolor
5.8	Virginica
6.8	Versicolor
6.8	Setosa
4.8	Virginica
6.7	Virginica
