petal.length	variety
5.2	Versicolor
3.6	Setosa
4.9	Versicolor
1.9	Setosa
9.1	Virginica
5.5	Setosa
6.8	Virginica
9.9	Virginica
4.7	Setosa
6.2	Setosa
4.3	Setosa
5.4	Virginica
7.1	Virginica
8.4	Virginica
7.6	Versicolor
6.4	Virginica
2.4	Setosa
9.5	Virginica
8.3	Virginica
10.1	Virginica
1.4	Setosa
8.9	Virginica
8.4	Versicolor
5.4	Setosa
8.0	Virginica
9.0	Virginica
9.3	Virginica
7.0	Versicolor
8.5	Virginica
5.5	Versicolor
6.8	Versicolor
5.0	Setosa
4.9	Versicolor
6.9	Versicolor
6.2	Versicolor
6.1	Setosa
4.4	Setosa
1.2	Setosa
5.9	Virginica
7.0	Virginica
4.1	Setosa
5.7	Virginica
2.0	Setosa
10.0	Virginica
6.0	Versicolor
5.5	Versicolor
7.8	Versicolor
8.5	Versicolor
3.3	Versicolor
5.1	Versicolor
2.3	Setosa
10.5	Virginica
2.0	Setosa
5.4	Setosa
9.6	Virginica
7.3	Virginica
5.3	Setosa
7.6	Versicolor
4.1	Setosa
7.7	Virginica
9.1	Virginica
1.5	Setosa
6.6	Virginica
5.1	Virginica
2.2	Setosa
7.5	Virginica
9.6	Virginica
6.8	Versicolor
5.4	Setosa
10.1	Virginica
8.3	Virginica
7.4	Versicolor
6.2	Versicolor
3.9	Setosa
6.0	Versicolor
8.7	Versicolor
7.6	Virginica
5.2	Versicolor
2.2	Setosa
7.8	Versicolor
6.0	Versicolor
3.6	Setosa
2.8	Setosa
2.4	Setosa
8.0	Versicolor
5.8	Virginica
6.1	Virginica
8.1	Virginica
6.0	Versicolor
5.9	Virginica
3.0	Setosa
6.9	Versicolor
4.6	Versicolor
8.4	Versicolor
5.4	Virginica
10.7	Virginica
7.3	Virginica
7.5	Versicolor
7.7	Versicolor
9.3	Virginica
2.5	Setosa
9.0	Versicolor
8.1	Virginica
4.6	Versicolor
2.6	Setosa
