sepal.width	variety
6.0	Setosa
4.8	Versicolor
5.0	Virginica
3.8	Setosa
7.0	Versicolor
6.1	Versicolor
4.9	Versicolor
4.7	Virginica
3.5	Versicolor
7.7	Setosa
7.4	Virginica
3.1	Virginica
5.0	Versicolor
5.1	Setosa
3.0	Versicolor
5.7	Versicolor
4.4	Setosa
2.8	Versicolor
6.4	Setosa
2.7	Versicolor
4.1	Virginica
5.7	Versicolor
6.8	Virginica
7.3	Virginica
3.2	Versicolor
2.9	Versicolor
7.3	Setosa
7.2	Virginica
7.3	Setosa
4.8	Versicolor
3.8	Virginica
7.7	Setosa
5.9	Setosa
5.0	Versicolor
3.3	Virginica
4.9	Versicolor
3.5	Virginica
3.1	Versicolor
7.7	Versicolor
7.2	Setosa
7.1	Setosa
4.4	Setosa
5.9	Versicolor
5.3	Versicolor
4.2	Setosa
6.2	Versicolor
5.8	Virginica
3.7	Setosa
6.2	Versicolor
4.3	Versicolor
3.6	Versicolor
7.8	Setosa
7.6	Setosa
4.6	Setosa
6.0	Setosa
6.9	Versicolor
5.9	Setosa
7.0	Virginica
2.0	Versicolor
5.9	Setosa
6.9	Versicolor
5.0	Virginica
6.0	Virginica
6.6	Versicolor
5.0	Setosa
8.4	Setosa
7.0	Versicolor
4.1	Virginica
4.7	Virginica
3.8	Virginica
2.8	Versicolor
4.4	Versicolor
3.1	Setosa
4.1	Virginica
4.8	Virginica
5.0	Versicolor
2.9	Versicolor
4.4	Setosa
4.2	Setosa
5.0	Versicolor
3.4	Versicolor
4.0	Virginica
6.8	Versicolor
4.7	Virginica
5.0	Versicolor
7.2	Virginica
5.7	Setosa
3.9	Setosa
3.1	Versicolor
6.0	Virginica
3.3	Virginica
4.0	Virginica
7.7	Virginica
5.4	Versicolor
7.7	Setosa
7.0	Setosa
6.1	Virginica
4.8	Virginica
3.8	Versicolor
4.5	Setosa
3.9	Setosa
4.0	Virginica
3.0	Virginica
3.5	Versicolor
6.2	Virginica
