sepal.width	variety
4.4	Versicolor
6.7	Setosa
3.7	Setosa
6.7	Versicolor
4.2	Virginica
3.7	Setosa
7.8	Virginica
4.7	Setosa
7.4	Setosa
4.8	Versicolor
4.8	Versicolor
5.1	Virginica
7.4	Versicolor
3.5	Versicolor
5.3	Versicolor
3.6	Virginica
3.3	Virginica
6.2	Versicolor
4.1	Versicolor
5.1	Versicolor
4.5	Virginica
4.0	Versicolor
5.3	Virginica
4.5	Versicolor
2.5	Versicolor
8.3	Setosa
3.5	Setosa
3.1	Setosa
7.5	Versicolor
3.4	Versicolor
5.0	Versicolor
6.1	Setosa
6.1	Versicolor
5.6	Setosa
5.1	Virginica
5.5	Virginica
6.5	Virginica
4.5	Setosa
4.8	Virginica
5.1	Versicolor
7.9	Setosa
2.9	Versicolor
5.0	Versicolor
4.7	Virginica
2.9	Versicolor
5.8	Virginica
7.2	Versicolor
5.2	Virginica
5.2	Versicolor
5.1	Virginica
3.2	Virginica
2.4	Versicolor
4.8	Virginica
6.0	Virginica
6.4	Setosa
6.2	Versicolor
2.8	Versicolor
4.5	Versicolor
4.9	Setosa
5.8	Virginica
5.3	Setosa
6.5	Virginica
6.7	Virginica
4.7	Versicolor
4.2	Versicolor
7.0	Setosa
3.9	Versicolor
6.0	Setosa
3.8	Virginica
3.1	Virginica
7.7	Setosa
5.5	Virginica
6.0	Virginica
4.2	Versicolor
4.3	Setosa
8.1	Setosa
7.7	Virginica
7.3	Setosa
3.5	Versicolor
4.3	Virginica
3.5	Versicolor
2.7	Virginica
3.2	Virginica
3.9	Versicolor
6.0	Setosa
4.5	Setosa
4.0	Virginica
6.0	Versicolor
7.0	Virginica
5.6	Setosa
7.0	Virginica
5.9	Virginica
5.1	Virginica
4.3	Setosa
6.8	Virginica
4.7	Versicolor
3.2	Virginica
7.1	Setosa
7.6	Setosa
6.3	Versicolor
5.0	Setosa
7.0	Setosa
7.5	Setosa
3.3	Versicolor
7.9	Setosa
