petal.length	variety
9.0	Versicolor
5.1	Versicolor
6.3	Versicolor
10.1	Virginica
9.7	Virginica
5.4	Setosa
6.8	Versicolor
4.2	Versicolor
5.5	Versicolor
7.9	Virginica
4.4	Versicolor
8.3	Versicolor
2.9	Setosa
4.6	Versicolor
9.3	Virginica
1.4	Setosa
2.5	Setosa
5.0	Virginica
7.7	Virginica
7.5	Virginica
8.0	Versicolor
5.2	Setosa
9.0	Virginica
6.1	Versicolor
2.6	Setosa
8.8	Virginica
4.4	Setosa
7.6	Versicolor
7.4	Virginica
4.1	Setosa
4.6	Versicolor
4.5	Versicolor
9.9	Virginica
4.4	Setosa
3.0	Setosa
4.7	Setosa
4.0	Versicolor
6.0	Virginica
4.7	Versicolor
5.3	Setosa
4.7	Setosa
8.8	Versicolor
6.1	Virginica
6.7	Versicolor
4.4	Setosa
5.5	Virginica
2.9	Setosa
5.6	Setosa
7.2	Versicolor
9.6	Virginica
1.3	Setosa
7.2	Virginica
8.0	Virginica
4.5	Versicolor
9.1	Versicolor
3.4	Setosa
8.7	Versicolor
5.2	Virginica
5.2	Setosa
4.2	Setosa
9.1	Virginica
5.0	Setosa
2.3	Setosa
6.7	Versicolor
8.1	Versicolor
6.1	Virginica
7.8	Virginica
3.4	Setosa
5.5	Versicolor
5.5	Setosa
3.8	Versicolor
6.7	Virginica
10.2	Virginica
4.3	Versicolor
2.6	Setosa
8.9	Virginica
3.5	Setosa
6.6	Virginica
7.8	Virginica
5.3	Virginica
6.0	Setosa
3.0	Setosa
2.1	Setosa
8.9	Virginica
11.4	Virginica
4.4	Setosa
7.0	Versicolor
3.1	Setosa
6.0	Versicolor
5.8	Virginica
6.6	Virginica
4.1	Setosa
7.6	Virginica
8.0	Virginica
7.7	Versicolor
5.9	Setosa
1.4	Setosa
3.0	Setosa
5.9	Setosa
7.6	Virginica
8.3	Virginica
5.5	Setosa
8.5	Virginica
2.3	Setosa
7.1	Virginica
