sepal.width	petal.length	variety
6.9	7.3	Versicolor
5.2	7.2	Versicolor
4.4	5.5	Setosa
6.8	2.9	Setosa
7.1	3.0	Setosa
5.5	7.3	Virginica
6.0	4.7	Versicolor
7.8	4.1	Setosa
6.8	5.7	Virginica
4.0	9.3	Virginica
3.9	3.4	Setosa
5.0	7.0	Virginica
6.4	7.6	Virginica
5.1	9.0	Virginica
7.1	2.4	Setosa
2.9	7.8	Versicolor
6.7	1.3	Setosa
7.0	8.2	Virginica
5.6	8.0	Versicolor
6.0	4.6	Setosa
5.3	6.2	Setosa
5.2	10.5	Virginica
3.3	5.7	Setosa
7.0	7.5	Virginica
6.4	5.2	Versicolor
4.1	5.9	Versicolor
3.0	7.6	Versicolor
7.2	9.6	Versicolor
7.4	7.6	Virginica
7.1	7.9	Versicolor
4.3	7.6	Versicolor
4.2	6.5	Versicolor
5.6	6.0	Setosa
7.1	3.5	Setosa
7.6	4.5	Setosa
4.5	3.1	Setosa
6.2	5.1	Setosa
3.3	7.7	Virginica
2.7	4.5	Versicolor
3.3	7.0	Versicolor
2.3	8.5	Versicolor
4.8	6.1	Virginica
6.8	4.9	Setosa
5.7	2.0	Setosa
6.7	5.7	Virginica
3.2	2.7	Setosa
5.2	7.4	Versicolor
3.8	6.6	Virginica
6.5	5.8	Setosa
5.3	4.3	Versicolor
7.2	6.6	Virginica
7.7	5.0	Setosa
3.0	5.1	Versicolor
2.7	9.0	Virginica
6.9	5.5	Versicolor
6.0	6.3	Virginica
7.7	5.9	Setosa
6.3	7.7	Versicolor
5.7	4.0	Setosa
4.5	3.3	Setosa
2.8	7.9	Virginica
6.7	6.6	Virginica
3.2	4.4	Versicolor
4.8	9.7	Virginica
3.5	5.9	Setosa
4.9	6.6	Versicolor
3.5	5.1	Setosa
6.9	6.1	Setosa
6.8	5.1	Virginica
5.6	5.5	Versicolor
4.2	8.3	Virginica
3.2	5.3	Setosa
5.1	8.9	Virginica
6.0	8.1	Virginica
5.0	6.5	Versicolor
7.1	6.4	Versicolor
5.7	7.3	Virginica
4.9	4.3	Setosa
3.5	9.1	Virginica
4.9	4.9	Setosa
7.5	8.5	Virginica
7.9	5.0	Setosa
5.7	6.6	Virginica
6.8	2.8	Setosa
6.5	8.9	Virginica
4.4	5.7	Setosa
4.1	8.1	Virginica
7.3	7.7	Virginica
7.2	8.1	Versicolor
6.3	8.3	Versicolor
6.2	5.3	Versicolor
6.9	8.0	Versicolor
7.6	8.1	Virginica
5.0	6.7	Virginica
4.6	6.1	Virginica
4.4	7.2	Versicolor
4.3	8.4	Versicolor
6.8	6.6	Virginica
5.5	2.4	Setosa
4.2	6.0	Versicolor
3.3	5.1	Versicolor
3.5	6.5	Versicolor
5.5	6.0	Virginica
4.9	7.8	Versicolor
4.2	4.7	Versicolor
