sepal.length	sepal.width	variety
6.7	7.1	Versicolor
9.1	3.5	Virginica
8.5	6.0	Setosa
9.6	5.8	Versicolor
5.5	5.0	Setosa
6.4	5.5	Setosa
11.2	4.1	Virginica
7.5	2.8	Setosa
6.4	7.5	Setosa
10.2	6.4	Versicolor
6.3	7.4	Setosa
5.8	4.2	Virginica
10.9	2.9	Versicolor
10.0	5.7	Virginica
8.1	7.0	Versicolor
7.7	5.5	Virginica
7.6	3.5	Setosa
7.7	2.7	Versicolor
6.4	6.2	Virginica
4.7	6.7	Setosa
9.8	6.2	Virginica
9.2	7.0	Virginica
8.5	3.1	Versicolor
6.9	5.6	Virginica
5.9	3.1	Setosa
9.4	6.8	Virginica
8.7	6.5	Virginica
10.0	5.5	Virginica
6.7	3.6	Versicolor
8.1	4.0	Versicolor
9.8	4.3	Virginica
8.8	6.8	Versicolor
6.3	6.5	Setosa
5.8	6.8	Virginica
9.5	4.5	Setosa
7.1	6.8	Setosa
8.6	3.1	Setosa
8.4	7.6	Setosa
9.9	3.9	Setosa
7.1	8.0	Setosa
5.3	4.0	Setosa
9.7	6.8	Virginica
9.7	3.7	Virginica
7.7	6.1	Virginica
5.4	7.7	Setosa
7.9	6.8	Virginica
10.1	5.0	Virginica
9.4	3.6	Versicolor
8.1	6.5	Versicolor
9.5	5.9	Setosa
11.9	3.8	Virginica
6.6	5.4	Versicolor
6.1	7.6	Setosa
7.3	5.0	Setosa
6.8	5.2	Versicolor
7.9	7.6	Virginica
10.7	5.4	Virginica
8.2	4.1	Virginica
9.5	6.4	Versicolor
8.8	2.7	Virginica
8.7	4.0	Virginica
9.4	6.9	Setosa
10.8	5.0	Virginica
5.4	5.9	Setosa
5.6	6.4	Setosa
8.0	4.9	Setosa
8.9	7.8	Virginica
6.2	6.2	Versicolor
12.2	2.8	Virginica
7.2	6.9	Setosa
8.9	3.2	Versicolor
6.0	4.4	Versicolor
5.9	7.0	Virginica
9.3	6.0	Virginica
8.2	4.4	Setosa
9.0	5.2	Setosa
9.9	6.6	Virginica
8.2	6.5	Setosa
10.8	3.3	Virginica
10.0	6.2	Versicolor
8.2	6.3	Virginica
6.5	2.9	Versicolor
7.1	4.3	Setosa
8.0	5.5	Virginica
7.5	7.7	Setosa
5.5	6.3	Versicolor
10.1	6.5	Virginica
11.0	7.7	Virginica
7.5	4.5	Setosa
9.5	3.5	Virginica
8.9	6.5	Versicolor
9.4	4.1	Setosa
7.9	5.0	Versicolor
8.7	3.2	Setosa
8.8	4.8	Versicolor
11.1	7.0	Versicolor
7.8	4.6	Setosa
5.1	6.2	Setosa
7.3	4.8	Versicolor
7.7	5.5	Virginica
10.7	5.1	Versicolor
9.2	2.8	Virginica
10.3	4.0	Versicolor
6.6	3.8	Versicolor
7.8	3.2	Virginica
