petal.length	variety
4.0	Setosa
5.1	Versicolor
5.2	Versicolor
6.6	Virginica
7.4	Versicolor
6.0	Versicolor
5.0	Setosa
9.1	Versicolor
6.5	Versicolor
4.7	Versicolor
6.0	Versicolor
4.5	Versicolor
8.7	Virginica
7.1	Virginica
4.6	Setosa
8.0	Versicolor
6.0	Virginica
4.5	Versicolor
5.9	Versicolor
3.0	Setosa
7.2	Virginica
3.4	Setosa
7.9	Versicolor
8.2	Versicolor
2.0	Setosa
9.3	Virginica
9.1	Virginica
7.3	Virginica
7.6	Virginica
6.1	Versicolor
9.6	Virginica
5.9	Versicolor
6.6	Versicolor
3.0	Setosa
8.5	Versicolor
6.8	Versicolor
1.3	Setosa
3.6	Setosa
1.6	Setosa
3.5	Setosa
4.5	Versicolor
5.4	Setosa
10.3	Virginica
5.3	Setosa
4.9	Setosa
7.2	Versicolor
1.6	Setosa
8.0	Versicolor
8.9	Virginica
4.7	Setosa
9.0	Versicolor
7.8	Virginica
9.3	Versicolor
4.9	Versicolor
6.8	Versicolor
4.5	Setosa
10.5	Virginica
6.8	Versicolor
5.5	Versicolor
8.9	Virginica
8.8	Versicolor
4.9	Versicolor
8.2	Virginica
3.9	Setosa
8.9	Virginica
3.2	Setosa
2.6	Setosa
7.5	Versicolor
1.9	Setosa
9.6	Virginica
7.6	Versicolor
6.0	Virginica
9.9	Virginica
8.8	Virginica
1.6	Setosa
6.0	Versicolor
8.8	Virginica
6.9	Virginica
7.0	Versicolor
10.1	Virginica
4.0	Versicolor
4.4	Setosa
7.7	Virginica
5.6	Versicolor
9.9	Virginica
4.4	Setosa
6.6	Versicolor
9.2	Versicolor
2.6	Setosa
10.8	Virginica
3.8	Setosa
1.8	Setosa
6.3	Virginica
5.9	Setosa
5.6	Virginica
4.2	Versicolor
3.5	Setosa
5.9	Versicolor
6.7	Versicolor
4.1	Setosa
5.9	Versicolor
3.0	Setosa
7.1	Virginica
9.1	Virginica
3.8	Versicolor
