sepal.width	petal.length	variety
3.6	6.0	Versicolor
3.5	7.2	Versicolor
3.9	7.1	Virginica
4.2	5.8	Virginica
3.3	7.6	Virginica
3.5	7.5	Virginica
3.5	2.8	Setosa
5.2	9.1	Virginica
5.7	7.5	Versicolor
8.5	4.2	Setosa
5.3	1.6	Setosa
6.1	2.5	Setosa
6.5	4.5	Setosa
4.3	9.9	Virginica
5.5	4.5	Versicolor
7.0	2.8	Setosa
4.5	5.4	Setosa
6.6	7.4	Versicolor
6.5	5.8	Virginica
4.5	4.4	Versicolor
3.4	3.4	Setosa
4.2	3.0	Setosa
6.5	5.5	Versicolor
5.0	5.1	Setosa
3.0	5.2	Versicolor
4.3	5.1	Versicolor
3.3	7.8	Virginica
2.8	8.4	Virginica
3.3	8.2	Versicolor
6.8	8.6	Virginica
5.9	3.6	Versicolor
5.4	9.1	Virginica
6.9	4.6	Setosa
7.4	8.2	Versicolor
7.7	4.3	Setosa
7.9	5.9	Setosa
6.3	6.1	Virginica
5.8	3.5	Setosa
3.0	8.0	Virginica
3.0	7.6	Versicolor
6.1	7.4	Virginica
6.4	6.8	Versicolor
5.1	6.0	Setosa
6.0	2.3	Setosa
6.5	7.8	Virginica
6.5	1.4	Setosa
4.7	7.6	Versicolor
3.2	8.9	Virginica
3.2	8.5	Versicolor
5.0	8.2	Virginica
4.6	10.9	Virginica
7.1	7.5	Virginica
4.9	4.9	Setosa
5.9	4.8	Versicolor
3.0	9.4	Virginica
6.1	2.4	Setosa
3.5	9.3	Virginica
2.9	6.8	Versicolor
5.2	6.6	Versicolor
6.7	5.4	Virginica
4.8	4.0	Versicolor
4.3	8.6	Virginica
7.3	7.2	Virginica
4.5	5.9	Versicolor
7.7	4.1	Setosa
6.2	5.0	Setosa
6.0	9.0	Virginica
5.2	8.8	Versicolor
3.0	8.9	Virginica
2.8	7.8	Versicolor
2.9	7.8	Versicolor
5.6	9.2	Versicolor
7.5	1.4	Setosa
4.7	6.5	Virginica
3.9	5.5	Setosa
6.9	4.5	Versicolor
2.9	9.0	Versicolor
4.8	7.1	Versicolor
2.5	5.5	Virginica
4.8	4.4	Setosa
5.8	1.9	Setosa
6.9	6.3	Virginica
3.5	8.8	Virginica
7.2	3.9	Versicolor
6.9	5.5	Setosa
4.4	2.5	Setosa
6.1	5.6	Virginica
3.0	3.4	Setosa
4.8	7.5	Versicolor
5.4	7.9	Virginica
4.0	2.1	Setosa
2.7	4.7	Versicolor
6.1	6.9	Versicolor
4.3	9.2	Virginica
7.4	6.2	Setosa
4.5	9.0	Virginica
6.6	5.6	Virginica
5.0	5.1	Versicolor
5.8	4.9	Versicolor
3.8	1.7	Setosa
3.5	4.9	Versicolor
5.1	7.1	Virginica
4.7	1.2	Setosa
6.3	6.2	Versicolor
7.5	6.6	Virginica
