sepal.width	variety
6.0	Setosa
3.1	Versicolor
7.4	Versicolor
4.4	Virginica
5.4	Virginica
8.4	Setosa
6.5	Versicolor
2.8	Virginica
4.9	Versicolor
4.0	Setosa
4.5	Setosa
3.7	Virginica
6.2	Versicolor
4.0	Versicolor
2.8	Versicolor
5.3	Versicolor
8.2	Setosa
5.0	Versicolor
7.5	Setosa
4.5	Versicolor
6.3	Setosa
5.0	Virginica
7.8	Setosa
4.5	Virginica
3.9	Virginica
6.8	Virginica
7.2	Setosa
5.8	Virginica
5.4	Virginica
6.1	Virginica
5.5	Setosa
7.4	Setosa
6.6	Virginica
5.1	Setosa
6.3	Setosa
7.5	Setosa
6.4	Versicolor
3.7	Versicolor
4.0	Setosa
4.4	Versicolor
6.9	Setosa
3.8	Setosa
5.5	Versicolor
5.3	Virginica
6.5	Setosa
6.8	Versicolor
4.3	Versicolor
5.4	Setosa
3.9	Setosa
7.7	Virginica
6.0	Versicolor
7.7	Setosa
6.2	Setosa
5.6	Virginica
4.9	Versicolor
6.7	Virginica
7.5	Virginica
5.5	Virginica
5.4	Setosa
5.7	Virginica
7.0	Versicolor
6.5	Virginica
5.1	Versicolor
5.9	Setosa
4.5	Versicolor
7.4	Versicolor
7.3	Versicolor
2.6	Virginica
4.7	Virginica
3.7	Versicolor
7.3	Versicolor
6.0	Setosa
6.3	Setosa
7.3	Virginica
6.7	Versicolor
4.7	Versicolor
4.9	Versicolor
5.3	Setosa
3.7	Setosa
4.8	Versicolor
8.1	Setosa
7.5	Virginica
6.0	Virginica
3.6	Setosa
2.7	Versicolor
6.3	Setosa
3.2	Virginica
5.2	Versicolor
5.0	Versicolor
6.0	Setosa
5.9	Versicolor
6.5	Virginica
5.3	Versicolor
5.0	Setosa
2.3	Versicolor
7.5	Versicolor
5.5	Virginica
3.6	Versicolor
4.6	Setosa
3.1	Virginica
2.8	Virginica
7.0	Virginica
4.4	Setosa
4.0	Virginica
3.0	Virginica
