petal.length	petal.width	variety
2.9	0.2	Setosa
4.6	4.8	Versicolor
4.6	3.5	Versicolor
1.3	2.7	Setosa
1.5	0.2	Setosa
6.2	3.3	Setosa
4.5	3.2	Setosa
5.7	5.3	Virginica
4.7	5.2	Versicolor
7.4	2.0	Versicolor
7.4	4.3	Virginica
5.0	3.2	Virginica
10.4	6.1	Virginica
4.9	0.7	Setosa
4.9	3.3	Setosa
6.1	2.7	Setosa
4.3	3.9	Setosa
3.4	1.2	Setosa
3.2	3.2	Setosa
7.8	2.3	Virginica
5.2	1.9	Setosa
6.9	2.4	Versicolor
10.4	4.8	Virginica
5.3	2.0	Versicolor
6.5	1.8	Versicolor
4.7	3.8	Versicolor
5.2	2.0	Versicolor
4.5	4.5	Versicolor
5.5	5.6	Virginica
7.0	1.0	Versicolor
5.6	4.7	Virginica
5.3	4.8	Virginica
4.3	2.7	Setosa
7.7	3.8	Versicolor
7.1	5.1	Versicolor
4.3	2.8	Versicolor
5.8	4.8	Versicolor
8.6	6.9	Virginica
8.7	5.9	Versicolor
8.5	3.0	Versicolor
4.4	2.8	Versicolor
4.8	4.7	Setosa
4.9	4.3	Setosa
7.0	6.0	Versicolor
5.5	4.6	Setosa
7.9	1.8	Virginica
4.0	2.4	Setosa
6.1	3.9	Virginica
8.1	5.4	Versicolor
5.0	4.7	Versicolor
4.4	5.7	Versicolor
7.7	1.5	Versicolor
7.5	2.0	Virginica
2.5	0.7	Setosa
8.9	5.5	Versicolor
5.4	2.6	Setosa
6.1	5.4	Virginica
3.0	4.1	Versicolor
6.1	1.5	Virginica
8.2	2.0	Virginica
7.0	4.3	Versicolor
2.7	5.0	Setosa
4.0	4.0	Versicolor
9.6	6.4	Virginica
4.8	5.8	Virginica
4.6	3.1	Setosa
8.0	4.8	Virginica
2.0	1.2	Setosa
8.1	6.1	Virginica
9.4	6.0	Virginica
4.4	0.1	Setosa
3.9	0.2	Setosa
7.5	6.0	Versicolor
4.9	0.2	Setosa
5.9	0.7	Setosa
7.1	3.8	Versicolor
3.5	0.7	Setosa
8.0	2.0	Versicolor
3.0	0.3	Setosa
4.9	4.8	Setosa
4.0	4.7	Setosa
6.2	4.7	Versicolor
10.1	5.3	Virginica
7.3	5.8	Virginica
6.6	4.5	Virginica
6.9	3.3	Virginica
2.3	0.8	Setosa
6.5	1.5	Versicolor
1.6	4.7	Setosa
5.5	1.9	Virginica
7.4	3.2	Versicolor
9.2	6.7	Virginica
8.8	3.8	Virginica
9.3	3.1	Virginica
4.5	4.2	Setosa
9.6	4.5	Virginica
3.5	2.9	Setosa
8.4	4.8	Virginica
4.1	3.4	Setosa
8.9	5.6	Virginica
5.9	2.5	Virginica
6.5	2.3	Virginica
7.6	5.1	Virginica
4.5	3.6	Setosa
9.0	3.2	Versicolor
