petal.length	variety
4.0	Setosa
10.5	Virginica
4.9	Setosa
10.2	Virginica
5.5	Versicolor
7.1	Virginica
8.7	Versicolor
3.9	Setosa
2.5	Setosa
5.1	Virginica
7.3	Virginica
4.7	Setosa
9.1	Virginica
6.5	Versicolor
6.4	Versicolor
9.0	Versicolor
11.4	Virginica
9.7	Virginica
4.8	Versicolor
5.9	Virginica
7.8	Versicolor
7.2	Versicolor
5.6	Virginica
8.7	Virginica
5.9	Versicolor
7.9	Versicolor
5.4	Versicolor
3.5	Setosa
6.0	Setosa
7.1	Virginica
4.8	Versicolor
5.8	Versicolor
5.6	Setosa
5.4	Setosa
5.8	Setosa
9.3	Virginica
2.3	Setosa
3.6	Setosa
3.6	Versicolor
5.7	Setosa
6.4	Versicolor
8.0	Virginica
8.5	Versicolor
6.1	Versicolor
6.0	Virginica
9.2	Versicolor
5.5	Setosa
3.9	Versicolor
6.2	Virginica
3.1	Setosa
5.5	Virginica
2.5	Setosa
2.5	Setosa
5.4	Setosa
10.1	Virginica
6.7	Versicolor
6.1	Versicolor
9.6	Virginica
5.5	Virginica
4.5	Setosa
9.1	Versicolor
6.0	Versicolor
1.8	Setosa
10.7	Virginica
2.6	Setosa
4.3	Setosa
1.6	Setosa
5.6	Virginica
7.8	Virginica
6.7	Virginica
5.1	Versicolor
2.8	Setosa
10.3	Virginica
7.9	Virginica
5.6	Virginica
8.9	Virginica
3.3	Versicolor
5.0	Versicolor
4.3	Setosa
2.5	Setosa
5.4	Versicolor
7.9	Virginica
6.8	Versicolor
7.0	Versicolor
9.0	Versicolor
2.9	Setosa
5.0	Versicolor
9.3	Versicolor
7.5	Versicolor
8.8	Virginica
1.4	Setosa
7.5	Virginica
5.0	Setosa
4.1	Setosa
7.2	Versicolor
5.5	Setosa
10.6	Virginica
9.0	Virginica
6.1	Versicolor
8.4	Virginica
6.0	Setosa
2.7	Setosa
5.2	Versicolor
6.1	Setosa
3.4	Setosa
