petal.width	variety
3.9	Virginica
1.5	Versicolor
0.1	Setosa
5.7	Versicolor
5.0	Versicolor
2.0	Virginica
4.2	Setosa
2.7	Setosa
2.2	Virginica
2.5	Versicolor
4.0	Versicolor
3.6	Virginica
2.8	Versicolor
5.9	Virginica
0.2	Setosa
3.2	Setosa
2.0	Versicolor
1.5	Versicolor
2.2	Setosa
2.6	Setosa
0.7	Setosa
3.5	Versicolor
5.3	Virginica
3.4	Virginica
0.4	Setosa
6.5	Virginica
2.8	Virginica
2.8	Virginica
4.0	Virginica
3.2	Setosa
2.9	Versicolor
4.3	Virginica
4.5	Versicolor
3.4	Versicolor
4.5	Virginica
4.5	Versicolor
0.9	Setosa
3.3	Versicolor
4.8	Versicolor
5.0	Versicolor
2.3	Virginica
4.3	Virginica
2.3	Setosa
2.8	Virginica
2.4	Setosa
6.0	Virginica
4.3	Versicolor
5.8	Versicolor
3.2	Setosa
3.9	Virginica
0.7	Setosa
2.6	Virginica
1.2	Setosa
5.6	Virginica
6.1	Virginica
4.7	Setosa
5.8	Versicolor
4.5	Versicolor
2.4	Versicolor
2.7	Virginica
2.3	Setosa
4.2	Setosa
3.9	Virginica
2.6	Versicolor
0.2	Setosa
7.0	Virginica
3.2	Setosa
3.3	Virginica
2.0	Versicolor
1.7	Setosa
4.3	Virginica
3.2	Setosa
4.2	Setosa
2.3	Versicolor
3.3	Virginica
4.7	Versicolor
1.3	Setosa
3.3	Versicolor
2.6	Setosa
6.1	Virginica
4.5	Versicolor
4.9	Setosa
1.7	Setosa
3.3	Setosa
4.6	Versicolor
0.4	Setosa
6.3	Versicolor
4.8	Virginica
2.8	Virginica
3.3	Virginica
3.7	Versicolor
0.9	Setosa
3.5	Versicolor
4.5	Virginica
5.3	Versicolor
5.6	Versicolor
1.3	Versicolor
1.8	Setosa
1.1	Versicolor
3.7	Setosa
5.4	Versicolor
2.0	Setosa
3.8	Setosa
5.2	Virginica
1.9	Virginica
