sepal.width	variety
3.7	Versicolor
7.9	Setosa
4.0	Virginica
6.5	Virginica
7.4	Virginica
3.8	Versicolor
6.4	Virginica
5.1	Setosa
6.4	Versicolor
7.0	Versicolor
5.3	Setosa
8.3	Setosa
5.6	Versicolor
4.0	Versicolor
4.7	Versicolor
7.8	Setosa
3.9	Setosa
3.3	Versicolor
2.9	Versicolor
5.7	Versicolor
7.0	Versicolor
4.2	Setosa
7.6	Setosa
3.5	Versicolor
3.5	Virginica
5.5	Setosa
3.0	Setosa
3.8	Versicolor
7.6	Virginica
7.8	Setosa
3.4	Setosa
6.5	Virginica
4.5	Virginica
7.2	Setosa
7.5	Setosa
7.3	Virginica
7.4	Versicolor
4.4	Setosa
5.0	Setosa
6.2	Setosa
4.0	Virginica
6.7	Versicolor
3.1	Versicolor
4.2	Versicolor
5.2	Versicolor
3.5	Setosa
3.6	Versicolor
5.6	Virginica
5.4	Setosa
6.8	Virginica
7.0	Versicolor
6.3	Virginica
4.0	Virginica
3.0	Setosa
5.5	Setosa
5.0	Virginica
4.7	Setosa
3.5	Versicolor
6.8	Virginica
3.5	Versicolor
5.3	Virginica
6.0	Virginica
7.6	Setosa
6.5	Virginica
4.2	Setosa
6.1	Setosa
5.1	Virginica
3.1	Virginica
4.4	Setosa
3.5	Virginica
6.2	Virginica
8.2	Setosa
5.9	Virginica
5.9	Versicolor
8.4	Setosa
5.0	Virginica
4.2	Versicolor
4.5	Versicolor
3.0	Setosa
7.6	Setosa
3.0	Versicolor
7.2	Virginica
8.0	Setosa
4.1	Setosa
4.9	Setosa
7.3	Setosa
7.0	Setosa
5.8	Virginica
4.2	Versicolor
4.8	Versicolor
3.0	Versicolor
2.8	Virginica
5.3	Versicolor
5.3	Setosa
3.9	Setosa
4.7	Virginica
5.0	Virginica
3.6	Virginica
4.3	Virginica
4.3	Virginica
5.2	Virginica
5.5	Virginica
7.5	Versicolor
2.6	Versicolor
4.2	Virginica
