sepal.length	variety
7.5	Setosa
5.7	Setosa
7.3	Virginica
8.2	Virginica
8.4	Virginica
6.8	Versicolor
9.3	Setosa
10.7	Virginica
7.5	Versicolor
6.8	Setosa
9.1	Setosa
5.1	Setosa
9.6	Virginica
9.8	Versicolor
9.1	Setosa
6.5	Versicolor
10.2	Virginica
7.4	Setosa
8.0	Versicolor
8.7	Setosa
7.3	Setosa
7.7	Versicolor
10.3	Virginica
9.2	Virginica
9.5	Setosa
9.3	Virginica
11.6	Virginica
8.8	Setosa
7.4	Virginica
9.7	Virginica
10.2	Virginica
6.7	Versicolor
7.2	Setosa
7.9	Versicolor
6.6	Setosa
9.9	Virginica
8.3	Versicolor
10.4	Versicolor
9.5	Versicolor
7.7	Setosa
10.0	Virginica
8.3	Versicolor
6.8	Virginica
6.9	Setosa
5.6	Versicolor
10.8	Virginica
8.5	Virginica
7.3	Virginica
10.7	Versicolor
6.9	Virginica
8.0	Setosa
7.7	Versicolor
7.6	Setosa
8.7	Versicolor
8.3	Setosa
6.0	Setosa
5.7	Setosa
6.3	Virginica
10.2	Setosa
9.4	Virginica
6.0	Setosa
7.9	Virginica
7.0	Setosa
6.5	Virginica
7.1	Setosa
8.5	Versicolor
9.2	Virginica
5.6	Setosa
9.4	Virginica
9.9	Setosa
6.5	Versicolor
7.3	Versicolor
7.9	Setosa
5.0	Setosa
10.9	Virginica
6.1	Versicolor
8.7	Virginica
10.8	Virginica
4.9	Setosa
6.6	Virginica
9.6	Versicolor
10.5	Virginica
8.7	Versicolor
7.6	Versicolor
8.4	Virginica
9.6	Setosa
6.6	Versicolor
6.2	Virginica
7.6	Setosa
10.3	Virginica
7.5	Virginica
5.5	Setosa
7.2	Virginica
5.4	Setosa
9.4	Setosa
9.8	Virginica
9.9	Setosa
8.7	Virginica
7.6	Virginica
5.5	Versicolor
9.3	Setosa
10.0	Setosa
7.8	Setosa
7.4	Virginica
5.9	Setosa
