sepal.width	variety
5.5	Setosa
3.5	Setosa
5.8	Virginica
5.5	Virginica
5.8	Versicolor
4.4	Setosa
5.7	Setosa
4.7	Versicolor
3.5	Setosa
6.1	Virginica
4.4	Versicolor
6.4	Versicolor
7.1	Versicolor
6.8	Virginica
2.3	Setosa
4.0	Versicolor
4.1	Setosa
5.3	Versicolor
7.1	Setosa
3.8	Versicolor
3.7	Setosa
7.1	Versicolor
5.3	Setosa
3.5	Virginica
5.3	Versicolor
2.3	Versicolor
7.9	Setosa
4.5	Versicolor
4.5	Versicolor
5.4	Versicolor
5.5	Versicolor
6.1	Virginica
6.3	Virginica
7.7	Virginica
4.0	Setosa
4.2	Setosa
5.1	Virginica
4.7	Virginica
4.9	Setosa
3.0	Virginica
8.1	Virginica
4.4	Setosa
7.0	Versicolor
2.8	Virginica
2.5	Virginica
6.5	Setosa
7.0	Virginica
3.9	Setosa
4.7	Versicolor
6.7	Versicolor
3.0	Versicolor
6.5	Virginica
5.2	Virginica
4.7	Versicolor
5.8	Virginica
6.2	Virginica
4.2	Setosa
4.7	Virginica
4.2	Setosa
3.6	Setosa
3.1	Setosa
2.9	Versicolor
3.8	Virginica
5.9	Versicolor
7.8	Setosa
4.2	Versicolor
7.2	Virginica
5.6	Versicolor
6.0	Versicolor
6.3	Virginica
5.1	Versicolor
4.2	Virginica
6.6	Setosa
6.4	Setosa
7.6	Virginica
7.2	Virginica
6.4	Versicolor
7.7	Setosa
4.3	Virginica
2.7	Versicolor
6.0	Setosa
7.3	Virginica
5.4	Setosa
5.7	Setosa
5.9	Versicolor
7.2	Setosa
3.7	Virginica
6.8	Virginica
4.6	Setosa
5.4	Setosa
3.5	Virginica
3.0	Virginica
6.5	Setosa
4.4	Setosa
6.4	Virginica
3.9	Versicolor
6.4	Virginica
6.1	Virginica
4.9	Setosa
4.8	Versicolor
6.5	Virginica
6.0	Setosa
6.0	Versicolor
7.4	Versicolor
6.5	Versicolor
