petal.length	variety
1.6	Setosa
8.0	Versicolor
6.9	Virginica
7.7	Virginica
5.8	Setosa
3.5	Setosa
8.1	Virginica
10.2	Virginica
8.1	Virginica
6.7	Virginica
4.8	Versicolor
6.2	Setosa
2.2	Setosa
2.0	Setosa
3.4	Setosa
5.2	Versicolor
10.0	Virginica
6.8	Virginica
3.1	Setosa
9.1	Versicolor
7.6	Virginica
7.6	Versicolor
5.6	Virginica
10.2	Virginica
6.0	Virginica
7.5	Virginica
6.0	Versicolor
1.9	Setosa
8.0	Versicolor
6.9	Virginica
7.6	Virginica
5.5	Versicolor
7.6	Versicolor
3.9	Versicolor
3.6	Setosa
6.5	Versicolor
1.5	Setosa
5.0	Versicolor
7.3	Virginica
8.2	Virginica
9.2	Versicolor
3.9	Setosa
7.1	Versicolor
5.0	Versicolor
5.6	Virginica
8.2	Versicolor
6.0	Setosa
9.4	Virginica
2.4	Setosa
4.2	Versicolor
7.5	Versicolor
4.5	Versicolor
7.3	Virginica
3.3	Setosa
7.4	Versicolor
5.9	Virginica
1.5	Setosa
8.1	Virginica
9.6	Virginica
4.4	Versicolor
2.0	Setosa
5.5	Setosa
5.6	Setosa
6.6	Virginica
4.7	Versicolor
5.3	Versicolor
4.9	Versicolor
4.3	Versicolor
6.9	Virginica
2.3	Setosa
4.6	Versicolor
7.3	Versicolor
1.3	Setosa
9.8	Virginica
4.9	Setosa
4.5	Versicolor
4.2	Setosa
9.1	Versicolor
6.6	Virginica
5.9	Setosa
5.7	Virginica
4.3	Versicolor
2.4	Setosa
5.8	Virginica
8.6	Virginica
3.5	Setosa
8.1	Virginica
2.4	Setosa
9.8	Virginica
6.1	Virginica
6.9	Virginica
3.3	Setosa
5.7	Versicolor
7.7	Versicolor
1.9	Setosa
1.3	Setosa
4.5	Setosa
5.4	Versicolor
6.5	Virginica
3.9	Setosa
4.5	Versicolor
7.9	Virginica
2.6	Setosa
2.1	Setosa
10.2	Virginica
