sepal.length	variety
7.3	Setosa
9.0	Setosa
7.4	Virginica
6.0	Versicolor
8.4	Setosa
6.4	Setosa
8.2	Versicolor
5.6	Setosa
9.1	Setosa
10.9	Virginica
5.7	Virginica
7.7	Virginica
9.7	Setosa
10.2	Versicolor
6.8	Virginica
10.2	Versicolor
9.0	Versicolor
8.7	Versicolor
7.5	Versicolor
9.4	Virginica
5.8	Setosa
9.3	Virginica
11.7	Virginica
6.0	Setosa
10.2	Virginica
9.6	Setosa
9.2	Versicolor
10.0	Versicolor
8.7	Virginica
6.7	Versicolor
8.3	Setosa
6.5	Setosa
4.4	Setosa
7.5	Versicolor
10.6	Virginica
5.9	Setosa
9.0	Versicolor
6.1	Versicolor
6.9	Virginica
9.8	Setosa
7.9	Setosa
10.3	Virginica
6.3	Virginica
9.4	Versicolor
7.4	Setosa
5.2	Versicolor
9.3	Versicolor
9.3	Setosa
4.7	Setosa
9.6	Setosa
9.0	Versicolor
7.1	Versicolor
6.7	Setosa
8.7	Versicolor
7.3	Versicolor
7.1	Setosa
9.8	Virginica
9.2	Versicolor
7.3	Virginica
6.3	Virginica
7.8	Virginica
6.1	Versicolor
7.3	Versicolor
6.9	Versicolor
9.5	Setosa
6.9	Setosa
6.1	Versicolor
10.3	Virginica
5.6	Virginica
6.9	Versicolor
10.7	Virginica
6.0	Setosa
6.5	Versicolor
10.5	Versicolor
8.9	Virginica
7.8	Setosa
10.4	Virginica
9.0	Setosa
7.0	Virginica
5.6	Setosa
11.2	Virginica
5.9	Versicolor
6.0	Setosa
6.7	Setosa
9.5	Versicolor
11.3	Versicolor
7.7	Virginica
7.4	Versicolor
5.8	Setosa
8.2	Virginica
6.0	Virginica
5.0	Setosa
9.1	Virginica
8.1	Setosa
7.7	Versicolor
8.8	Virginica
9.0	Versicolor
6.4	Virginica
7.8	Versicolor
5.6	Versicolor
8.4	Versicolor
7.0	Virginica
5.7	Setosa
9.4	Virginica
9.8	Versicolor
