petal.length	variety
8.3	Virginica
6.4	Virginica
4.0	Setosa
3.1	Setosa
9.0	Virginica
5.2	Versicolor
6.4	Versicolor
7.1	Virginica
8.8	Virginica
5.7	Versicolor
7.5	Versicolor
5.3	Versicolor
2.8	Setosa
4.6	Versicolor
6.4	Setosa
7.1	Versicolor
4.1	Setosa
8.8	Versicolor
9.6	Versicolor
1.7	Setosa
7.4	Virginica
5.0	Setosa
5.5	Setosa
4.4	Setosa
9.2	Virginica
6.0	Versicolor
9.8	Virginica
10.0	Virginica
8.6	Virginica
9.1	Versicolor
2.1	Setosa
8.8	Virginica
9.0	Versicolor
6.7	Versicolor
4.3	Versicolor
4.6	Setosa
1.8	Setosa
2.5	Setosa
1.6	Setosa
8.4	Virginica
4.5	Setosa
10.4	Virginica
9.6	Virginica
6.1	Versicolor
6.0	Versicolor
9.5	Virginica
1.7	Setosa
7.0	Virginica
4.3	Setosa
8.0	Versicolor
7.3	Versicolor
6.6	Versicolor
8.1	Virginica
8.0	Versicolor
1.9	Setosa
4.2	Setosa
3.9	Setosa
10.0	Virginica
6.0	Versicolor
9.9	Virginica
8.3	Versicolor
1.4	Setosa
6.2	Setosa
6.0	Setosa
8.6	Virginica
1.9	Setosa
7.9	Versicolor
5.6	Virginica
6.2	Versicolor
9.2	Virginica
5.9	Virginica
2.4	Setosa
7.6	Virginica
5.0	Versicolor
9.3	Virginica
5.8	Virginica
6.0	Setosa
8.1	Virginica
1.5	Setosa
7.1	Virginica
5.3	Setosa
9.4	Virginica
4.8	Versicolor
10.2	Virginica
9.6	Virginica
8.7	Versicolor
4.2	Setosa
6.2	Virginica
4.5	Setosa
6.4	Versicolor
5.9	Setosa
8.2	Versicolor
8.1	Versicolor
9.6	Virginica
3.9	Setosa
5.4	Setosa
6.4	Versicolor
7.2	Versicolor
4.6	Versicolor
5.6	Virginica
4.9	Setosa
5.7	Versicolor
2.4	Setosa
6.4	Versicolor
4.5	Versicolor
