sepal.width	variety
6.6	Setosa
5.5	Virginica
3.5	Virginica
6.7	Setosa
6.0	Versicolor
6.2	Setosa
5.5	Virginica
7.3	Virginica
5.1	Virginica
4.5	Setosa
4.8	Setosa
3.6	Virginica
3.6	Virginica
6.4	Setosa
3.3	Versicolor
6.9	Versicolor
2.9	Versicolor
8.3	Setosa
5.5	Setosa
4.0	Virginica
7.0	Setosa
4.9	Setosa
7.1	Setosa
5.0	Virginica
3.5	Setosa
4.3	Virginica
3.6	Versicolor
5.7	Virginica
3.5	Versicolor
7.4	Virginica
3.0	Setosa
5.0	Versicolor
7.0	Versicolor
5.0	Virginica
3.5	Versicolor
2.8	Versicolor
5.8	Setosa
3.8	Virginica
7.5	Virginica
5.0	Setosa
4.8	Setosa
6.5	Setosa
4.0	Versicolor
7.0	Virginica
3.8	Versicolor
6.3	Setosa
5.9	Versicolor
4.8	Setosa
7.0	Setosa
6.8	Virginica
7.3	Versicolor
3.0	Virginica
4.2	Setosa
4.2	Versicolor
4.2	Versicolor
3.8	Virginica
4.2	Virginica
6.4	Setosa
4.2	Setosa
6.5	Virginica
4.9	Versicolor
7.9	Setosa
4.7	Setosa
6.8	Virginica
6.6	Setosa
2.0	Versicolor
6.3	Virginica
5.3	Versicolor
7.1	Virginica
6.3	Versicolor
7.1	Virginica
7.8	Virginica
4.5	Virginica
4.0	Versicolor
6.4	Setosa
6.9	Virginica
6.2	Virginica
6.2	Virginica
4.1	Setosa
7.0	Virginica
3.8	Versicolor
7.0	Setosa
4.7	Virginica
3.4	Virginica
3.3	Versicolor
4.9	Versicolor
7.5	Setosa
4.9	Virginica
7.5	Setosa
3.0	Virginica
6.9	Setosa
4.0	Virginica
3.2	Setosa
7.2	Setosa
3.7	Virginica
6.5	Versicolor
6.5	Setosa
3.2	Virginica
5.9	Setosa
4.6	Virginica
3.3	Versicolor
7.2	Versicolor
5.2	Versicolor
3.7	Setosa
7.2	Versicolor
