sepal.length	sepal.width	variety
7.1	2.8	Virginica
9.4	5.5	Versicolor
8.8	2.3	Versicolor
8.4	7.8	Virginica
8.0	3.3	Versicolor
8.2	3.3	Versicolor
8.0	3.9	Versicolor
8.9	5.9	Setosa
10.4	7.5	Virginica
7.5	5.7	Virginica
7.5	6.2	Setosa
7.8	5.5	Setosa
11.2	8.3	Virginica
5.1	7.3	Setosa
8.4	7.6	Setosa
7.2	7.4	Setosa
7.2	6.5	Setosa
7.8	4.6	Setosa
10.8	5.3	Virginica
8.7	4.3	Setosa
7.1	7.3	Versicolor
8.4	4.0	Setosa
8.6	4.5	Versicolor
7.5	3.7	Versicolor
7.0	4.0	Setosa
7.2	3.0	Virginica
10.9	6.2	Versicolor
7.9	4.2	Virginica
8.6	5.9	Versicolor
8.1	7.5	Versicolor
10.6	4.5	Virginica
9.2	4.8	Versicolor
5.0	6.9	Setosa
7.1	4.2	Setosa
9.3	4.3	Versicolor
9.3	7.9	Setosa
8.7	3.2	Setosa
6.8	4.7	Virginica
8.9	3.8	Virginica
8.7	3.4	Versicolor
5.9	6.7	Versicolor
6.8	3.9	Virginica
5.9	7.6	Setosa
6.1	8.0	Setosa
9.7	4.5	Versicolor
7.1	8.0	Setosa
8.7	7.0	Versicolor
7.8	3.7	Virginica
9.2	8.4	Setosa
8.6	5.1	Setosa
9.3	2.5	Virginica
10.2	4.6	Virginica
8.0	5.6	Setosa
9.1	4.7	Versicolor
7.5	5.5	Virginica
5.0	5.8	Setosa
10.7	3.6	Virginica
8.7	7.6	Virginica
7.9	5.2	Virginica
6.1	6.6	Setosa
5.1	3.7	Setosa
8.2	6.7	Setosa
7.4	4.7	Setosa
6.8	4.0	Versicolor
11.4	6.6	Versicolor
9.2	6.8	Virginica
5.9	6.4	Versicolor
11.1	6.4	Versicolor
6.1	7.5	Versicolor
7.9	7.0	Versicolor
7.1	4.8	Versicolor
8.7	2.5	Virginica
6.5	8.0	Setosa
6.7	5.1	Versicolor
5.6	4.4	Setosa
8.1	6.9	Versicolor
5.9	4.4	Setosa
6.6	5.5	Versicolor
8.2	6.1	Versicolor
7.9	5.4	Setosa
10.7	3.8	Virginica
7.5	3.2	Versicolor
5.0	5.5	Setosa
8.5	6.5	Virginica
9.7	6.3	Virginica
10.0	4.6	Versicolor
7.9	4.6	Virginica
7.7	5.2	Virginica
7.4	6.0	Setosa
7.0	5.9	Versicolor
6.8	6.0	Virginica
7.8	5.7	Versicolor
5.6	3.9	Setosa
10.0	5.9	Versicolor
10.9	3.1	Virginica
9.5	6.3	Versicolor
9.6	5.3	Setosa
9.8	2.7	Virginica
7.6	4.0	Versicolor
4.8	5.5	Setosa
7.3	7.5	Setosa
6.9	6.4	Versicolor
6.2	7.3	Virginica
10.5	3.2	Virginica
7.7	3.5	Virginica
