sepal.width	petal.length	variety
4.9	3.4	Setosa
5.9	5.2	Versicolor
6.8	6.6	Virginica
3.0	8.5	Virginica
4.0	4.4	Setosa
7.4	2.6	Setosa
7.8	6.2	Versicolor
3.3	4.5	Versicolor
5.5	6.0	Virginica
3.5	7.0	Versicolor
5.4	3.8	Setosa
4.9	5.2	Versicolor
2.8	5.6	Versicolor
4.9	4.5	Setosa
5.2	7.5	Virginica
5.8	10.1	Virginica
5.9	3.3	Versicolor
5.0	5.1	Setosa
6.1	4.5	Setosa
7.3	8.4	Virginica
5.6	8.4	Virginica
3.5	8.5	Virginica
8.4	2.7	Setosa
6.7	3.0	Setosa
4.3	3.2	Setosa
6.3	6.5	Virginica
2.7	6.4	Virginica
3.6	8.1	Virginica
6.1	3.4	Setosa
4.2	5.6	Setosa
4.5	6.5	Virginica
2.6	8.9	Versicolor
5.5	5.6	Versicolor
5.5	6.2	Virginica
2.8	6.3	Virginica
7.6	6.0	Virginica
5.8	6.1	Virginica
3.4	8.3	Versicolor
6.6	10.9	Virginica
4.8	4.3	Versicolor
7.7	8.3	Virginica
5.4	10.1	Virginica
4.1	2.5	Setosa
3.4	1.5	Setosa
5.5	7.9	Versicolor
5.4	6.5	Versicolor
5.6	7.0	Versicolor
5.1	8.1	Virginica
7.7	5.1	Virginica
7.7	3.9	Setosa
7.4	5.4	Setosa
7.3	8.0	Versicolor
6.5	9.6	Virginica
7.7	2.0	Setosa
4.3	5.7	Virginica
6.2	5.5	Setosa
5.8	7.7	Virginica
7.8	5.2	Setosa
3.5	1.3	Setosa
4.8	8.2	Versicolor
6.0	7.5	Versicolor
4.3	4.9	Setosa
2.7	5.5	Versicolor
3.4	4.5	Setosa
6.4	10.3	Virginica
3.0	6.6	Virginica
5.2	3.8	Setosa
7.9	2.6	Setosa
5.5	3.4	Setosa
3.9	6.0	Setosa
4.3	3.5	Setosa
4.7	8.4	Virginica
3.7	6.2	Versicolor
3.4	6.1	Versicolor
7.4	6.8	Versicolor
2.9	7.6	Versicolor
4.2	8.3	Virginica
4.0	5.9	Versicolor
3.3	9.6	Virginica
7.6	10.1	Virginica
6.5	5.9	Virginica
4.3	5.6	Versicolor
5.0	5.5	Versicolor
4.5	4.9	Versicolor
7.2	5.7	Virginica
5.9	9.6	Virginica
4.6	8.7	Versicolor
7.5	2.4	Setosa
3.5	1.3	Setosa
5.3	10.2	Virginica
3.4	3.9	Setosa
5.6	5.9	Setosa
5.3	6.4	Versicolor
4.3	5.9	Virginica
5.5	8.1	Virginica
6.7	2.4	Setosa
5.5	5.8	Virginica
2.7	4.9	Versicolor
6.6	5.0	Versicolor
3.1	2.5	Setosa
2.5	6.3	Virginica
6.0	6.2	Versicolor
4.1	6.0	Setosa
7.6	6.9	Versicolor
4.7	5.2	Versicolor
