sepal.length	sepal.width	variety
7.6	6.0	Virginica
7.2	4.1	Virginica
9.1	4.9	Setosa
9.1	2.8	Virginica
9.1	8.3	Setosa
6.5	6.4	Setosa
5.6	4.6	Setosa
8.1	6.0	Setosa
9.0	4.3	Versicolor
9.6	6.8	Setosa
9.5	7.5	Virginica
9.0	5.2	Setosa
8.2	3.1	Versicolor
6.9	3.9	Versicolor
7.4	7.9	Setosa
8.2	6.8	Virginica
8.5	5.3	Versicolor
5.7	6.0	Virginica
5.9	5.5	Setosa
7.7	7.9	Setosa
9.3	5.2	Setosa
7.9	5.9	Setosa
9.5	2.5	Versicolor
9.0	7.1	Versicolor
8.1	6.4	Setosa
6.7	3.9	Setosa
8.8	7.0	Setosa
8.7	4.0	Virginica
9.5	4.5	Virginica
6.9	6.0	Setosa
9.7	5.6	Setosa
9.7	7.8	Setosa
9.6	7.3	Setosa
11.2	6.1	Virginica
7.1	2.8	Versicolor
9.2	2.9	Versicolor
9.1	4.5	Versicolor
6.8	4.4	Virginica
7.3	4.2	Virginica
8.8	5.4	Setosa
9.7	3.5	Setosa
9.6	5.5	Virginica
9.5	5.5	Setosa
7.5	7.0	Setosa
8.8	5.0	Virginica
7.9	4.0	Versicolor
8.5	3.0	Virginica
9.2	5.9	Virginica
12.2	5.3	Virginica
10.5	6.7	Versicolor
7.0	5.2	Setosa
10.0	2.7	Versicolor
8.1	2.9	Versicolor
10.2	7.0	Virginica
11.4	3.8	Virginica
8.3	5.6	Versicolor
7.6	6.3	Versicolor
9.0	4.2	Virginica
8.6	4.7	Setosa
7.1	5.4	Versicolor
8.5	2.8	Setosa
10.0	3.9	Versicolor
7.1	5.0	Versicolor
10.4	6.5	Virginica
9.8	7.4	Virginica
7.1	5.8	Setosa
6.4	7.4	Setosa
7.2	5.9	Versicolor
9.9	3.3	Virginica
8.4	7.6	Virginica
5.8	2.8	Virginica
10.9	3.3	Virginica
10.3	4.2	Virginica
8.4	3.5	Virginica
10.2	5.8	Virginica
7.5	7.0	Setosa
7.1	5.0	Versicolor
5.2	4.2	Versicolor
8.8	4.0	Setosa
5.9	4.9	Setosa
8.5	4.5	Virginica
7.8	5.5	Versicolor
6.3	6.3	Versicolor
9.8	6.9	Virginica
8.9	6.7	Versicolor
6.8	6.5	Setosa
7.9	4.6	Virginica
8.8	6.1	Setosa
9.0	4.6	Setosa
10.2	5.0	Virginica
4.9	5.1	Setosa
9.2	4.0	Versicolor
7.1	5.5	Setosa
9.8	2.8	Versicolor
8.8	6.3	Virginica
8.4	6.4	Setosa
7.6	5.1	Setosa
10.0	5.7	Versicolor
5.9	6.7	Setosa
11.2	6.8	Virginica
10.1	6.0	Versicolor
10.9	7.1	Versicolor
9.8	5.0	Setosa
6.9	5.2	Setosa
9.3	5.7	Versicolor
