petal.width	variety
2.3	Versicolor
4.4	Setosa
0.7	Setosa
3.7	Setosa
1.9	Virginica
3.1	Versicolor
0.9	Setosa
3.1	Virginica
6.3	Virginica
1.5	Versicolor
3.7	Setosa
3.4	Setosa
0.2	Setosa
4.5	Virginica
4.8	Virginica
4.2	Setosa
0.2	Setosa
1.2	Setosa
2.9	Setosa
6.1	Virginica
2.2	Setosa
4.0	Versicolor
5.4	Virginica
0.3	Setosa
1.9	Versicolor
4.7	Setosa
4.6	Virginica
0.2	Setosa
3.8	Virginica
2.7	Virginica
2.8	Virginica
3.3	Setosa
3.0	Versicolor
1.7	Setosa
0.7	Setosa
5.0	Versicolor
2.8	Virginica
6.7	Virginica
4.5	Versicolor
3.8	Setosa
3.5	Versicolor
4.0	Versicolor
4.4	Setosa
1.7	Setosa
1.8	Virginica
1.7	Setosa
3.3	Versicolor
5.4	Versicolor
5.2	Virginica
4.8	Virginica
2.4	Virginica
1.9	Virginica
3.2	Setosa
2.1	Versicolor
3.0	Virginica
0.6	Setosa
5.3	Versicolor
2.9	Setosa
2.2	Virginica
2.5	Virginica
4.4	Versicolor
4.8	Versicolor
2.6	Setosa
4.5	Versicolor
4.7	Setosa
2.3	Virginica
2.9	Virginica
3.3	Setosa
2.1	Setosa
2.2	Setosa
3.0	Versicolor
5.5	Virginica
5.7	Versicolor
5.1	Versicolor
0.8	Setosa
1.9	Versicolor
0.7	Setosa
3.9	Virginica
0.7	Setosa
5.3	Virginica
3.1	Virginica
3.8	Virginica
4.1	Versicolor
4.8	Versicolor
5.8	Virginica
3.9	Versicolor
3.8	Versicolor
1.8	Virginica
4.1	Setosa
1.6	Setosa
5.5	Versicolor
6.1	Virginica
5.7	Versicolor
3.9	Setosa
1.2	Setosa
2.5	Virginica
3.2	Setosa
4.8	Versicolor
6.6	Virginica
0.7	Setosa
5.5	Virginica
5.3	Virginica
3.8	Virginica
1.1	Versicolor
4.3	Virginica
