sepal.length	variety
5.4	Setosa
8.3	Virginica
6.4	Setosa
9.7	Virginica
5.1	Setosa
10.3	Virginica
8.8	Virginica
10.5	Virginica
9.7	Virginica
7.2	Setosa
8.2	Virginica
10.2	Setosa
11.2	Versicolor
6.1	Virginica
6.9	Setosa
8.5	Setosa
9.6	Versicolor
8.4	Virginica
7.9	Versicolor
9.2	Versicolor
7.9	Virginica
7.5	Versicolor
7.2	Virginica
4.9	Setosa
9.2	Versicolor
5.6	Versicolor
6.4	Setosa
8.6	Versicolor
5.9	Versicolor
8.3	Versicolor
10.0	Virginica
7.3	Setosa
5.7	Setosa
9.8	Virginica
6.0	Virginica
7.5	Versicolor
10.3	Virginica
8.1	Versicolor
8.4	Virginica
9.7	Versicolor
8.6	Versicolor
8.7	Versicolor
8.4	Setosa
6.5	Setosa
6.1	Versicolor
8.9	Versicolor
9.7	Versicolor
9.5	Virginica
9.0	Versicolor
8.7	Virginica
6.6	Versicolor
10.3	Setosa
8.3	Virginica
12.2	Virginica
4.6	Setosa
5.1	Setosa
9.1	Virginica
6.6	Setosa
5.8	Versicolor
6.1	Versicolor
8.4	Virginica
8.8	Versicolor
9.7	Virginica
5.4	Setosa
6.7	Setosa
7.9	Virginica
11.2	Virginica
9.9	Virginica
9.1	Virginica
8.5	Versicolor
7.6	Setosa
9.5	Versicolor
6.3	Virginica
8.4	Virginica
8.6	Setosa
6.6	Versicolor
8.2	Versicolor
5.8	Setosa
5.3	Setosa
8.5	Versicolor
9.1	Versicolor
7.2	Virginica
9.3	Versicolor
8.4	Virginica
6.3	Setosa
6.1	Setosa
8.1	Setosa
6.5	Setosa
6.0	Setosa
6.0	Setosa
6.6	Setosa
8.3	Setosa
7.4	Versicolor
9.1	Setosa
8.2	Versicolor
7.4	Setosa
8.7	Virginica
9.3	Versicolor
6.6	Setosa
6.9	Versicolor
8.2	Versicolor
5.7	Setosa
8.0	Setosa
7.7	Virginica
5.0	Setosa
