sepal.width	petal.length	petal.width	variety
7.6	6.4	5.1	Virginica
2.9	6.3	1.5	Versicolor
7.1	9.6	3.5	Virginica
3.0	9.5	2.2	Versicolor
4.3	7.0	7.0	Virginica
4.6	4.5	5.0	Versicolor
3.2	9.0	2.5	Virginica
2.9	4.7	3.4	Versicolor
3.9	6.9	3.3	Virginica
5.5	8.0	3.3	Versicolor
5.4	4.0	1.7	Setosa
3.2	5.8	2.2	Setosa
3.7	4.1	2.0	Versicolor
6.8	8.2	2.7	Versicolor
5.7	9.2	6.8	Virginica
3.8	5.9	5.8	Versicolor
5.0	7.7	5.2	Versicolor
6.0	8.9	5.0	Versicolor
7.0	3.1	4.6	Setosa
3.3	6.8	4.9	Versicolor
3.0	9.1	2.3	Virginica
3.7	7.1	2.5	Virginica
3.6	4.4	4.2	Versicolor
7.4	4.9	4.7	Setosa
5.9	5.0	0.9	Setosa
4.3	4.0	5.8	Versicolor
3.0	4.5	3.5	Versicolor
3.4	8.1	5.8	Versicolor
7.4	7.6	1.8	Versicolor
5.3	1.5	1.8	Setosa
3.1	7.2	5.5	Versicolor
6.8	1.3	0.8	Setosa
3.4	4.0	0.2	Setosa
4.8	6.4	6.0	Virginica
6.7	6.7	1.8	Versicolor
2.7	3.9	5.7	Versicolor
7.0	2.8	1.3	Setosa
4.5	6.8	5.7	Virginica
4.0	10.0	3.8	Virginica
4.4	5.5	3.1	Versicolor
6.9	5.1	2.7	Setosa
4.7	9.4	2.3	Virginica
3.0	7.7	2.5	Versicolor
3.5	7.3	4.8	Virginica
4.4	2.7	0.7	Setosa
3.7	7.9	5.9	Versicolor
3.5	2.4	4.7	Setosa
7.2	4.9	1.2	Setosa
6.5	5.6	1.4	Versicolor
4.6	3.4	4.6	Setosa
5.1	5.4	3.2	Setosa
3.5	3.6	2.2	Setosa
5.3	9.7	4.6	Virginica
5.0	2.3	2.2	Setosa
7.2	6.7	4.9	Versicolor
4.7	8.3	6.8	Virginica
5.0	7.4	4.1	Versicolor
5.6	5.5	1.2	Setosa
7.0	3.0	5.1	Versicolor
8.3	3.9	1.4	Setosa
7.6	1.0	4.2	Setosa
3.8	7.7	4.5	Virginica
5.7	7.5	5.5	Versicolor
5.1	4.0	1.6	Setosa
2.7	6.0	1.5	Versicolor
3.9	3.9	2.7	Setosa
2.8	4.9	5.0	Virginica
8.2	4.4	0.7	Setosa
7.0	9.0	6.5	Virginica
5.9	4.2	1.9	Setosa
4.5	5.6	4.8	Versicolor
3.2	8.1	4.6	Versicolor
6.8	5.2	0.5	Setosa
4.8	2.6	0.7	Setosa
3.1	8.5	2.2	Versicolor
5.0	8.8	4.8	Virginica
7.1	9.6	5.8	Virginica
5.7	9.9	5.8	Virginica
6.2	5.3	4.3	Versicolor
6.5	9.8	4.6	Virginica
6.5	8.1	3.8	Virginica
7.2	8.8	2.9	Virginica
4.9	5.6	5.8	Virginica
6.9	4.6	3.9	Setosa
3.7	5.1	3.4	Virginica
4.0	5.5	2.2	Setosa
5.9	10.1	6.9	Virginica
7.7	10.0	5.3	Virginica
7.5	5.7	3.3	Virginica
4.8	8.6	5.5	Virginica
7.9	2.8	1.9	Setosa
7.6	5.6	3.7	Setosa
3.2	3.3	1.2	Setosa
3.6	3.0	1.1	Setosa
6.5	4.5	5.0	Versicolor
4.9	4.7	2.0	Versicolor
6.6	8.4	4.3	Virginica
4.3	10.1	4.2	Virginica
4.9	4.5	4.5	Versicolor
4.5	1.8	4.7	Setosa
6.6	8.4	2.0	Versicolor
3.3	6.6	2.8	Versicolor
4.5	2.6	2.1	Setosa
4.7	5.0	5.5	Versicolor
6.9	3.4	1.3	Setosa
