sepal.width	variety
6.5	Versicolor
6.6	Setosa
6.8	Virginica
3.3	Virginica
7.4	Setosa
6.5	Virginica
3.2	Virginica
4.8	Virginica
7.7	Setosa
7.3	Setosa
6.5	Setosa
7.7	Setosa
2.5	Versicolor
4.5	Virginica
4.5	Setosa
2.8	Virginica
6.8	Virginica
7.7	Setosa
3.9	Setosa
5.4	Versicolor
5.9	Setosa
6.0	Versicolor
6.4	Setosa
7.6	Setosa
4.8	Virginica
5.0	Virginica
3.7	Versicolor
7.2	Versicolor
3.4	Setosa
5.1	Setosa
6.2	Versicolor
4.4	Setosa
8.3	Virginica
5.6	Versicolor
3.0	Virginica
6.7	Virginica
7.3	Versicolor
6.5	Versicolor
6.4	Virginica
6.5	Virginica
4.0	Virginica
2.7	Virginica
5.0	Versicolor
3.0	Setosa
4.4	Setosa
6.7	Versicolor
4.9	Virginica
3.4	Virginica
2.7	Versicolor
7.4	Setosa
6.3	Setosa
7.7	Setosa
7.8	Virginica
4.7	Versicolor
7.0	Versicolor
5.7	Setosa
2.9	Versicolor
6.0	Virginica
6.3	Virginica
3.7	Virginica
5.3	Setosa
3.6	Versicolor
5.5	Setosa
3.6	Versicolor
4.7	Setosa
6.5	Setosa
7.1	Versicolor
4.7	Versicolor
7.5	Setosa
6.2	Versicolor
4.9	Versicolor
5.3	Setosa
6.3	Versicolor
4.1	Versicolor
5.5	Setosa
5.1	Virginica
3.2	Virginica
6.8	Versicolor
6.4	Versicolor
4.6	Virginica
2.8	Virginica
8.0	Setosa
4.4	Setosa
7.5	Setosa
5.7	Virginica
7.6	Versicolor
7.1	Virginica
5.9	Setosa
7.8	Setosa
7.3	Versicolor
4.4	Versicolor
4.9	Versicolor
3.0	Versicolor
4.9	Versicolor
3.4	Virginica
5.5	Versicolor
5.9	Versicolor
4.5	Virginica
4.7	Setosa
4.0	Virginica
3.7	Versicolor
3.1	Setosa
5.2	Virginica
6.1	Setosa
4.9	Setosa
