petal.length	petal.width	variety
8.8	5.6	Virginica
5.2	1.7	Versicolor
4.0	4.2	Setosa
9.2	5.0	Versicolor
6.3	6.4	Virginica
5.0	6.2	Virginica
9.6	4.4	Virginica
10.1	1.4	Virginica
8.1	5.0	Virginica
3.7	1.0	Versicolor
2.5	4.3	Setosa
8.5	1.8	Virginica
4.1	5.3	Versicolor
3.5	2.5	Versicolor
3.9	2.1	Versicolor
2.8	0.7	Setosa
5.4	2.3	Setosa
1.9	0.8	Setosa
9.1	4.4	Virginica
2.4	4.2	Setosa
5.0	1.0	Versicolor
2.2	1.7	Setosa
1.9	4.7	Setosa
7.5	4.0	Versicolor
3.3	3.2	Setosa
4.8	1.8	Setosa
5.8	3.2	Virginica
5.5	1.7	Setosa
5.5	3.0	Versicolor
7.8	4.3	Virginica
8.8	3.8	Versicolor
2.6	2.7	Setosa
6.9	2.3	Virginica
3.7	3.8	Setosa
4.0	3.4	Setosa
3.9	2.2	Setosa
3.4	4.2	Setosa
9.6	3.9	Virginica
7.6	1.8	Versicolor
4.0	3.8	Versicolor
8.7	1.9	Versicolor
2.5	3.7	Setosa
8.9	3.8	Virginica
8.6	3.5	Virginica
4.2	1.7	Setosa
6.0	4.1	Setosa
4.7	4.7	Setosa
7.0	5.8	Virginica
8.9	2.2	Versicolor
7.9	2.9	Versicolor
4.9	4.7	Setosa
11.2	3.5	Virginica
8.8	4.8	Versicolor
1.9	1.8	Setosa
5.1	2.7	Setosa
10.1	2.8	Virginica
3.1	3.1	Setosa
4.5	4.7	Setosa
9.2	2.6	Versicolor
5.4	3.5	Versicolor
6.3	3.6	Versicolor
8.5	2.6	Versicolor
4.0	2.7	Setosa
4.3	2.5	Versicolor
4.0	4.6	Versicolor
8.8	4.9	Versicolor
7.0	4.3	Versicolor
4.9	3.1	Setosa
6.6	1.5	Virginica
9.1	3.6	Virginica
5.0	5.8	Versicolor
9.1	5.9	Virginica
8.7	2.8	Virginica
8.5	5.0	Versicolor
6.6	5.6	Versicolor
6.9	4.0	Virginica
6.6	2.3	Virginica
6.5	4.5	Virginica
6.6	4.5	Versicolor
2.1	2.2	Setosa
8.9	3.6	Virginica
7.4	3.0	Virginica
3.5	3.4	Setosa
5.4	5.2	Versicolor
7.5	6.1	Virginica
8.6	1.9	Virginica
6.1	4.2	Virginica
4.9	0.7	Setosa
9.2	4.5	Virginica
6.2	3.8	Versicolor
8.4	4.3	Versicolor
4.5	2.0	Versicolor
6.8	5.8	Virginica
4.3	3.2	Setosa
6.4	3.4	Versicolor
7.6	4.8	Virginica
5.0	2.7	Setosa
6.5	4.0	Versicolor
9.5	6.2	Versicolor
7.7	5.7	Versicolor
4.1	1.2	Setosa
6.9	4.6	Virginica
5.8	2.5	Versicolor
5.3	4.3	Virginica
6.9	4.3	Virginica
