sepal.length	sepal.width	petal.length	variety
7.7	3.6	6.1	Virginica
5.7	4.6	6.0	Versicolor
9.5	5.3	6.3	Versicolor
8.3	2.9	10.1	Virginica
8.2	5.6	7.7	Versicolor
5.0	7.2	4.7	Setosa
4.9	5.0	5.8	Setosa
9.5	6.0	3.6	Setosa
9.3	3.7	7.9	Versicolor
8.7	8.0	3.0	Setosa
7.2	5.8	7.8	Virginica
9.2	5.5	7.1	Virginica
7.6	5.7	3.4	Setosa
7.6	5.0	4.9	Versicolor
9.5	5.2	5.7	Versicolor
9.5	7.1	6.9	Versicolor
9.5	5.7	7.1	Versicolor
6.2	7.4	8.2	Versicolor
7.8	5.5	5.5	Virginica
9.7	6.7	5.4	Versicolor
7.7	6.9	3.5	Setosa
7.9	5.3	8.4	Virginica
6.6	5.3	5.9	Setosa
9.2	4.7	7.5	Virginica
10.1	4.8	8.7	Versicolor
8.1	4.6	9.6	Virginica
5.2	8.1	4.0	Setosa
9.2	6.1	10.1	Virginica
4.8	4.5	1.9	Setosa
8.5	2.3	3.3	Setosa
4.6	5.6	5.5	Setosa
6.9	6.2	8.8	Versicolor
11.7	6.0	7.3	Virginica
7.0	6.0	8.0	Virginica
8.7	2.8	6.0	Versicolor
9.5	7.0	9.2	Virginica
8.4	5.2	3.3	Setosa
10.1	3.5	7.5	Versicolor
8.9	5.2	4.5	Setosa
4.9	6.4	5.9	Setosa
6.9	3.4	5.0	Setosa
10.1	5.0	4.4	Versicolor
11.7	6.1	11.4	Virginica
8.9	5.1	7.4	Virginica
9.4	3.0	6.0	Virginica
5.9	6.1	5.5	Setosa
7.3	7.2	7.6	Virginica
7.6	7.0	5.5	Versicolor
7.6	5.3	4.5	Setosa
9.6	4.9	8.6	Versicolor
9.3	4.6	2.1	Setosa
6.9	4.5	7.2	Versicolor
9.6	5.5	2.4	Setosa
7.3	6.9	3.6	Setosa
10.4	4.7	8.0	Versicolor
10.6	3.0	7.9	Virginica
10.9	7.1	8.0	Virginica
7.5	7.4	4.5	Versicolor
7.2	4.9	6.8	Versicolor
8.9	5.9	4.3	Setosa
8.1	5.9	5.2	Versicolor
10.2	7.8	2.2	Setosa
9.3	7.3	6.6	Virginica
8.2	4.0	5.7	Versicolor
9.5	6.0	6.1	Setosa
9.4	7.0	6.5	Versicolor
6.6	6.7	3.5	Setosa
7.9	7.6	4.9	Versicolor
7.0	2.7	5.5	Virginica
8.2	4.7	9.0	Versicolor
9.1	3.0	6.1	Versicolor
9.7	5.1	6.4	Versicolor
9.6	5.5	1.9	Setosa
10.8	3.0	9.5	Virginica
8.2	5.4	5.9	Virginica
8.8	6.5	5.1	Setosa
7.8	6.9	10.8	Virginica
9.3	4.5	8.4	Versicolor
6.1	7.4	6.6	Versicolor
12.1	3.5	9.1	Virginica
8.4	5.2	5.8	Virginica
7.1	3.0	7.4	Virginica
9.5	5.9	8.5	Versicolor
6.0	3.0	5.3	Virginica
7.7	6.3	9.2	Virginica
7.4	5.4	2.2	Setosa
8.6	3.6	4.5	Setosa
8.8	2.7	6.6	Versicolor
6.1	3.2	5.7	Versicolor
7.0	2.3	5.0	Versicolor
6.4	6.9	1.7	Setosa
6.5	7.4	3.0	Setosa
6.8	3.8	6.9	Versicolor
9.9	5.9	5.8	Versicolor
6.0	2.4	7.8	Versicolor
6.3	7.3	5.2	Versicolor
6.0	7.6	5.4	Setosa
9.0	3.5	2.3	Setosa
6.1	6.5	8.6	Versicolor
4.9	6.4	3.3	Versicolor
7.8	4.9	7.6	Virginica
7.4	3.8	7.6	Virginica
9.3	2.7	7.6	Virginica
8.6	7.9	1.9	Setosa
10.0	2.9	5.7	Versicolor
