sepal.width	petal.length	petal.width	variety
4.4	7.3	5.1	Versicolor
5.2	4.3	1.2	Setosa
3.0	6.9	6.0	Versicolor
5.9	4.6	4.7	Setosa
5.8	8.6	2.7	Virginica
2.6	7.1	5.4	Virginica
3.1	8.4	5.2	Versicolor
3.7	7.2	3.3	Versicolor
5.7	5.7	5.3	Virginica
4.9	4.4	0.2	Setosa
5.5	5.5	2.0	Versicolor
6.8	7.6	4.0	Virginica
5.0	4.9	1.9	Versicolor
4.7	9.0	3.3	Virginica
5.6	5.6	5.4	Virginica
6.3	10.1	1.9	Virginica
7.3	5.7	5.2	Versicolor
3.7	9.0	3.0	Versicolor
6.4	2.4	4.8	Setosa
6.8	8.6	4.1	Virginica
5.4	6.6	3.9	Virginica
3.0	3.0	4.6	Versicolor
6.2	5.0	6.0	Virginica
6.3	2.7	4.0	Setosa
3.5	6.8	2.8	Virginica
2.5	7.9	5.1	Versicolor
2.8	7.8	4.3	Virginica
4.3	8.5	1.8	Versicolor
3.5	5.8	0.8	Setosa
3.4	1.6	0.4	Setosa
7.0	8.6	6.6	Virginica
6.1	5.9	4.4	Versicolor
8.3	1.9	0.9	Setosa
4.9	7.1	3.3	Virginica
3.4	4.8	4.8	Versicolor
6.9	5.8	4.5	Versicolor
6.1	5.4	1.7	Setosa
4.4	2.7	2.7	Setosa
7.7	9.8	6.8	Virginica
4.0	7.6	4.8	Virginica
5.5	1.9	2.3	Setosa
6.8	8.6	1.8	Versicolor
4.1	8.1	6.5	Virginica
7.6	3.0	2.6	Setosa
5.6	5.2	2.5	Versicolor
4.2	3.2	0.7	Setosa
5.8	4.9	3.0	Virginica
5.1	2.5	3.2	Setosa
3.7	1.5	4.7	Setosa
5.2	2.8	0.2	Setosa
7.5	1.9	2.3	Setosa
3.0	8.4	4.3	Virginica
4.3	6.1	2.5	Versicolor
5.5	1.7	3.2	Setosa
3.6	6.5	3.8	Virginica
6.0	4.2	1.5	Versicolor
3.0	6.0	4.1	Virginica
3.5	9.8	4.1	Virginica
6.6	6.1	5.3	Virginica
6.0	10.3	6.7	Virginica
8.0	3.4	0.2	Setosa
3.7	9.1	2.0	Virginica
4.7	4.9	3.3	Virginica
3.8	6.4	4.0	Virginica
6.0	9.9	6.1	Virginica
7.0	5.0	4.0	Virginica
4.4	5.2	1.5	Versicolor
4.7	7.0	5.0	Versicolor
7.0	5.5	1.8	Virginica
3.0	6.6	2.3	Versicolor
6.7	10.4	6.8	Virginica
3.0	4.5	5.7	Virginica
6.4	8.6	4.3	Versicolor
5.9	5.0	4.2	Setosa
3.5	3.1	4.2	Setosa
4.1	8.4	6.8	Virginica
7.3	5.1	0.7	Setosa
4.7	1.5	1.9	Setosa
5.5	8.5	1.8	Versicolor
3.9	1.8	1.9	Setosa
6.5	4.9	1.2	Setosa
7.1	4.0	1.7	Setosa
7.4	6.4	4.8	Virginica
4.4	7.6	3.3	Versicolor
5.4	5.9	4.7	Setosa
5.5	8.6	4.3	Virginica
7.4	3.5	0.4	Setosa
6.2	4.0	4.2	Setosa
4.8	10.2	5.7	Virginica
4.7	5.4	5.9	Versicolor
5.7	4.1	2.0	Versicolor
5.1	5.5	3.0	Versicolor
5.6	5.9	6.0	Versicolor
2.8	5.3	3.9	Versicolor
3.2	1.9	1.7	Setosa
7.2	7.3	3.4	Virginica
6.6	4.4	4.6	Setosa
4.4	5.2	4.9	Versicolor
4.8	6.5	4.3	Versicolor
7.0	4.5	6.0	Versicolor
4.0	3.4	3.6	Setosa
7.3	7.0	4.0	Virginica
5.6	5.1	0.2	Setosa
4.7	1.9	3.7	Setosa
5.0	2.1	2.1	Setosa
