petal.length	variety
4.1	Setosa
6.5	Versicolor
4.4	Setosa
8.1	Virginica
9.4	Versicolor
6.9	Versicolor
6.0	Virginica
8.1	Versicolor
7.1	Versicolor
5.8	Setosa
8.4	Virginica
7.0	Versicolor
6.5	Versicolor
4.5	Setosa
1.3	Setosa
5.0	Versicolor
9.3	Virginica
3.6	Setosa
3.9	Setosa
7.1	Virginica
9.7	Virginica
2.7	Setosa
6.2	Versicolor
4.5	Versicolor
9.3	Versicolor
7.9	Versicolor
8.7	Versicolor
7.2	Virginica
8.3	Versicolor
1.4	Setosa
6.9	Virginica
8.0	Virginica
5.9	Setosa
6.9	Versicolor
6.2	Versicolor
5.9	Virginica
4.8	Virginica
8.2	Versicolor
5.6	Versicolor
2.4	Setosa
7.2	Virginica
4.3	Setosa
5.8	Versicolor
10.6	Virginica
1.6	Setosa
4.5	Setosa
8.5	Versicolor
4.5	Versicolor
9.6	Virginica
5.8	Virginica
9.1	Virginica
3.4	Setosa
5.9	Versicolor
8.6	Virginica
9.6	Virginica
7.0	Virginica
5.4	Virginica
7.4	Virginica
5.5	Virginica
7.0	Versicolor
4.9	Setosa
2.3	Setosa
7.6	Virginica
5.0	Setosa
1.4	Setosa
3.0	Setosa
4.7	Versicolor
1.7	Setosa
3.5	Setosa
2.9	Setosa
10.1	Virginica
7.8	Versicolor
1.4	Setosa
6.4	Virginica
6.0	Versicolor
6.3	Virginica
8.1	Versicolor
5.5	Virginica
2.1	Setosa
5.2	Versicolor
2.9	Setosa
1.6	Setosa
5.6	Setosa
1.3	Setosa
8.0	Virginica
6.0	Virginica
4.6	Versicolor
2.2	Setosa
4.2	Versicolor
7.6	Versicolor
7.2	Versicolor
6.3	Versicolor
9.2	Versicolor
3.2	Setosa
8.0	Versicolor
8.5	Versicolor
8.1	Virginica
5.8	Virginica
7.7	Virginica
7.1	Versicolor
2.9	Setosa
7.5	Virginica
5.8	Setosa
6.9	Versicolor
6.8	Virginica
