sepal.width	petal.length	petal.width	variety
7.2	4.9	3.8	Virginica
4.9	4.2	1.0	Versicolor
6.4	2.5	3.2	Setosa
8.3	8.2	5.2	Virginica
3.6	6.1	3.4	Virginica
3.0	6.5	1.6	Versicolor
5.2	7.7	4.4	Versicolor
5.4	4.6	1.8	Versicolor
4.5	2.3	1.7	Setosa
3.1	5.0	4.7	Setosa
7.5	4.1	2.6	Setosa
7.2	4.2	3.2	Setosa
7.7	7.5	5.5	Versicolor
4.1	6.1	1.2	Setosa
6.0	7.0	5.5	Versicolor
4.7	5.6	2.5	Versicolor
7.6	10.1	6.5	Virginica
3.3	4.5	3.8	Versicolor
3.0	2.4	2.8	Setosa
4.3	6.1	4.3	Versicolor
6.0	5.2	4.0	Virginica
5.1	4.9	3.0	Versicolor
5.5	5.5	2.7	Versicolor
5.0	5.0	2.9	Virginica
6.9	8.9	2.3	Virginica
4.1	3.9	3.2	Setosa
4.4	7.5	4.1	Versicolor
2.8	7.5	4.3	Versicolor
6.4	1.6	1.9	Setosa
7.3	9.2	6.0	Virginica
7.4	1.9	4.7	Setosa
6.8	7.6	2.4	Virginica
3.6	5.5	4.2	Setosa
4.2	8.5	3.5	Versicolor
5.0	10.3	2.1	Virginica
7.1	7.4	1.2	Versicolor
3.4	7.6	3.4	Virginica
7.5	2.5	3.2	Setosa
6.9	5.2	2.3	Versicolor
4.0	10.0	4.3	Virginica
4.3	2.2	0.3	Setosa
4.3	4.7	4.1	Versicolor
4.4	3.2	4.9	Setosa
2.8	5.3	3.4	Versicolor
2.9	4.1	2.8	Versicolor
6.6	2.5	0.1	Setosa
6.1	7.1	2.8	Virginica
7.0	5.4	3.1	Setosa
5.0	6.0	4.1	Virginica
5.9	5.0	0.9	Setosa
7.6	6.0	5.3	Virginica
4.5	9.1	2.8	Virginica
5.8	7.4	4.5	Virginica
3.0	9.4	2.3	Virginica
5.1	5.9	3.9	Versicolor
5.0	5.4	2.1	Versicolor
3.5	5.2	6.3	Virginica
7.8	3.7	4.0	Setosa
3.1	8.2	2.5	Versicolor
5.8	6.9	4.5	Virginica
8.5	3.2	0.7	Setosa
4.3	9.6	3.4	Virginica
4.3	4.9	3.7	Setosa
5.5	7.5	3.2	Virginica
3.0	5.9	2.6	Virginica
2.5	5.8	3.8	Virginica
3.5	1.9	2.3	Setosa
3.2	6.6	4.5	Virginica
6.9	10.3	4.8	Virginica
6.8	6.2	2.1	Virginica
7.5	1.6	0.2	Setosa
6.2	8.5	4.5	Versicolor
3.7	3.5	0.7	Setosa
5.2	7.9	6.8	Virginica
4.7	5.8	4.9	Virginica
7.2	4.0	1.4	Setosa
5.9	3.4	2.7	Setosa
7.4	1.5	0.9	Setosa
3.4	7.3	5.6	Versicolor
6.2	2.3	4.7	Setosa
7.4	3.9	4.7	Setosa
5.7	6.5	1.5	Virginica
3.4	1.9	1.3	Setosa
5.5	8.0	2.8	Versicolor
7.2	5.5	0.7	Setosa
4.5	7.8	6.2	Virginica
7.4	5.3	1.8	Versicolor
7.5	3.4	0.2	Setosa
6.9	6.6	2.8	Virginica
6.7	4.4	2.7	Versicolor
4.7	6.1	2.7	Setosa
7.5	7.8	5.8	Virginica
5.4	6.3	1.0	Versicolor
5.0	3.5	5.5	Versicolor
3.8	4.4	1.4	Setosa
5.6	2.0	1.7	Setosa
5.5	6.4	5.4	Versicolor
5.2	5.2	4.3	Versicolor
4.9	5.7	0.7	Setosa
3.2	1.3	1.2	Setosa
3.6	9.9	3.1	Virginica
5.3	7.2	5.7	Versicolor
6.5	8.5	4.0	Versicolor
4.6	5.5	2.7	Versicolor
4.3	5.6	3.5	Virginica
