sepal.length	variety
6.5	Versicolor
9.6	Setosa
5.0	Setosa
6.2	Setosa
7.6	Virginica
8.4	Setosa
7.5	Versicolor
6.0	Versicolor
8.3	Setosa
10.7	Virginica
8.3	Virginica
6.5	Virginica
7.8	Virginica
7.8	Virginica
6.9	Setosa
10.7	Virginica
7.1	Setosa
6.0	Versicolor
9.4	Setosa
8.8	Versicolor
6.9	Versicolor
7.4	Virginica
6.1	Versicolor
6.3	Virginica
8.1	Setosa
6.6	Setosa
8.2	Virginica
7.3	Versicolor
6.8	Setosa
11.9	Virginica
8.6	Versicolor
7.2	Virginica
11.2	Virginica
7.4	Setosa
5.6	Versicolor
9.4	Versicolor
5.5	Setosa
4.7	Setosa
8.0	Setosa
6.9	Setosa
6.9	Virginica
7.6	Versicolor
8.1	Setosa
9.9	Virginica
8.4	Versicolor
7.8	Versicolor
9.0	Versicolor
7.7	Virginica
6.4	Setosa
7.0	Versicolor
6.4	Setosa
10.6	Virginica
8.2	Versicolor
10.1	Versicolor
9.4	Virginica
9.7	Versicolor
6.8	Setosa
8.5	Setosa
9.3	Virginica
7.1	Setosa
9.2	Virginica
9.7	Versicolor
9.1	Setosa
10.7	Virginica
10.9	Virginica
8.0	Versicolor
7.9	Virginica
12.4	Virginica
7.4	Virginica
7.8	Versicolor
5.7	Versicolor
8.4	Virginica
10.0	Virginica
8.3	Virginica
4.9	Setosa
11.7	Virginica
7.7	Virginica
7.4	Setosa
6.0	Versicolor
6.2	Setosa
7.8	Virginica
4.8	Setosa
7.4	Versicolor
10.6	Virginica
8.6	Versicolor
12.2	Virginica
9.2	Virginica
8.6	Setosa
7.8	Versicolor
5.5	Setosa
9.0	Virginica
7.7	Setosa
9.5	Versicolor
11.2	Virginica
5.9	Setosa
6.9	Versicolor
10.7	Virginica
10.7	Virginica
6.7	Versicolor
10.0	Versicolor
6.8	Setosa
6.3	Setosa
6.1	Virginica
8.0	Setosa
8.8	Virginica
