sepal.width	variety
5.9	Setosa
7.3	Versicolor
4.5	Setosa
4.9	Versicolor
3.6	Virginica
7.1	Versicolor
4.4	Virginica
5.7	Versicolor
4.0	Virginica
5.1	Setosa
3.2	Versicolor
3.7	Setosa
5.6	Virginica
7.4	Versicolor
6.5	Virginica
7.4	Setosa
4.4	Versicolor
5.6	Virginica
3.9	Setosa
6.3	Versicolor
7.2	Virginica
4.0	Virginica
4.4	Versicolor
4.9	Setosa
8.1	Setosa
5.0	Virginica
4.7	Versicolor
4.4	Setosa
5.1	Setosa
5.8	Setosa
3.8	Virginica
2.8	Virginica
4.7	Setosa
5.3	Virginica
5.2	Setosa
7.2	Versicolor
4.3	Virginica
3.3	Setosa
4.9	Setosa
5.5	Setosa
6.3	Versicolor
5.6	Setosa
6.2	Virginica
5.5	Setosa
4.5	Setosa
3.4	Setosa
4.5	Setosa
6.9	Virginica
4.0	Versicolor
6.7	Virginica
6.5	Setosa
3.8	Setosa
6.6	Versicolor
3.7	Versicolor
5.8	Virginica
7.3	Versicolor
4.6	Setosa
6.5	Setosa
6.1	Versicolor
6.0	Versicolor
2.8	Versicolor
7.1	Virginica
6.7	Setosa
4.9	Versicolor
5.0	Versicolor
5.0	Virginica
6.0	Virginica
6.5	Setosa
4.3	Virginica
2.4	Versicolor
7.5	Setosa
5.5	Versicolor
3.7	Virginica
3.0	Versicolor
5.7	Virginica
3.7	Setosa
3.0	Versicolor
3.3	Versicolor
6.9	Setosa
7.3	Setosa
4.0	Virginica
4.0	Versicolor
5.0	Virginica
3.0	Setosa
6.1	Versicolor
5.9	Versicolor
5.2	Setosa
3.9	Versicolor
6.0	Versicolor
6.3	Virginica
3.5	Versicolor
4.0	Virginica
4.9	Versicolor
3.4	Versicolor
7.7	Setosa
3.4	Virginica
6.2	Versicolor
3.5	Versicolor
5.9	Setosa
6.5	Setosa
3.0	Virginica
3.6	Setosa
5.0	Virginica
5.1	Versicolor
4.8	Virginica
