sepal.length	sepal.width	petal.length	variety
5.7	3.5	5.7	Versicolor
9.7	6.3	8.7	Virginica
10.2	7.6	8.1	Virginica
7.1	8.3	5.1	Setosa
6.4	7.4	1.7	Setosa
7.7	5.8	5.0	Versicolor
8.5	6.0	5.3	Setosa
7.9	6.0	4.5	Versicolor
7.6	3.0	6.4	Versicolor
7.4	5.0	1.4	Setosa
9.8	3.0	7.5	Virginica
8.6	3.5	8.1	Versicolor
10.8	6.3	10.0	Virginica
9.9	5.5	5.6	Virginica
7.8	3.7	6.1	Versicolor
7.0	3.0	2.6	Setosa
8.4	6.8	10.9	Virginica
6.2	5.8	7.3	Virginica
9.0	2.9	3.8	Versicolor
8.8	4.0	1.1	Setosa
7.0	6.0	1.3	Setosa
9.4	7.9	2.2	Setosa
6.0	4.2	8.0	Virginica
9.8	4.9	7.1	Virginica
5.8	7.9	3.6	Setosa
10.3	7.2	5.9	Virginica
8.7	2.6	5.5	Versicolor
6.5	3.9	4.5	Versicolor
10.5	3.0	8.3	Virginica
7.9	7.6	5.9	Virginica
7.1	7.0	8.1	Versicolor
7.0	5.7	7.1	Virginica
10.0	7.0	7.2	Virginica
11.4	6.1	6.9	Versicolor
6.0	6.2	5.5	Versicolor
8.4	7.9	6.0	Setosa
6.1	5.4	5.5	Setosa
8.2	3.9	5.9	Virginica
9.1	5.0	7.4	Virginica
6.3	4.3	8.7	Versicolor
6.8	5.5	3.9	Setosa
10.0	6.2	8.6	Versicolor
7.6	7.4	8.6	Versicolor
9.9	5.9	4.3	Setosa
9.1	6.3	5.7	Versicolor
6.8	4.3	7.3	Versicolor
8.4	3.1	4.0	Setosa
8.9	3.2	1.3	Setosa
9.6	3.3	1.7	Setosa
10.4	2.9	8.8	Versicolor
8.8	4.9	4.9	Setosa
6.6	4.0	3.4	Setosa
6.5	5.5	7.8	Virginica
9.2	7.5	9.0	Versicolor
11.4	4.3	6.6	Virginica
9.0	6.9	5.0	Setosa
8.7	2.2	7.5	Versicolor
9.1	3.0	10.1	Virginica
9.0	8.7	2.9	Setosa
7.2	5.7	2.3	Setosa
6.1	5.7	5.2	Versicolor
5.6	5.1	2.0	Setosa
9.7	4.2	7.9	Versicolor
11.7	3.7	7.5	Virginica
8.7	5.6	6.4	Versicolor
9.6	5.5	7.4	Versicolor
6.7	3.0	9.0	Virginica
6.7	7.9	5.0	Setosa
7.4	4.7	8.7	Virginica
8.1	6.1	4.5	Setosa
5.6	3.7	2.9	Setosa
10.3	4.5	5.9	Versicolor
6.5	3.3	1.4	Setosa
11.0	3.8	5.1	Versicolor
10.9	6.3	10.1	Virginica
6.9	6.0	5.3	Setosa
8.0	5.9	2.6	Setosa
9.6	7.1	7.6	Virginica
4.5	2.8	5.8	Setosa
7.8	5.0	2.4	Setosa
8.1	5.5	8.4	Virginica
9.4	5.7	6.8	Virginica
8.7	6.8	10.7	Virginica
6.3	4.6	8.0	Versicolor
9.1	4.3	6.4	Setosa
8.8	5.8	7.9	Versicolor
7.2	3.7	3.6	Setosa
5.8	4.7	7.1	Virginica
7.7	6.6	9.6	Virginica
11.2	4.5	7.3	Virginica
7.6	3.3	8.4	Virginica
7.7	7.4	5.9	Setosa
7.7	5.3	7.7	Virginica
8.1	7.3	4.0	Setosa
5.5	7.2	1.2	Setosa
5.7	8.3	3.2	Setosa
5.9	6.5	4.5	Virginica
5.4	3.6	4.0	Setosa
8.7	7.5	6.3	Virginica
10.3	4.7	7.4	Virginica
9.2	3.3	9.7	Virginica
7.1	2.9	6.7	Versicolor
9.5	4.5	7.0	Versicolor
10.4	7.0	5.2	Versicolor
8.4	5.3	9.6	Virginica
