sepal.length	sepal.width	petal.length	variety
9.4	3.6	6.1	Virginica
5.7	4.4	5.9	Setosa
9.2	6.0	7.3	Virginica
8.5	7.5	4.8	Setosa
9.6	4.1	5.6	Virginica
10.1	4.0	7.9	Virginica
5.5	6.2	2.2	Setosa
6.5	4.3	6.6	Versicolor
9.4	7.6	2.5	Setosa
4.6	5.1	1.5	Setosa
8.2	7.3	7.6	Versicolor
7.0	4.2	8.6	Versicolor
7.6	3.8	8.2	Versicolor
5.1	7.6	5.0	Setosa
9.4	5.7	9.2	Virginica
10.1	3.4	7.2	Versicolor
6.5	6.0	4.8	Virginica
8.4	3.9	6.2	Setosa
7.5	3.9	6.5	Versicolor
6.3	4.8	10.5	Virginica
7.6	4.8	5.7	Setosa
5.9	6.7	6.8	Versicolor
7.7	3.5	8.7	Versicolor
7.2	7.9	6.9	Virginica
5.6	4.3	4.6	Setosa
5.9	5.2	4.0	Setosa
7.8	3.2	7.4	Virginica
8.6	4.3	3.5	Setosa
9.2	5.0	6.0	Setosa
12.2	6.3	7.7	Virginica
10.9	7.7	5.3	Virginica
8.1	6.9	6.6	Versicolor
9.5	8.7	2.4	Setosa
10.3	6.7	8.1	Virginica
10.7	7.4	7.3	Versicolor
7.4	3.1	7.9	Versicolor
8.2	6.7	7.5	Virginica
6.7	8.1	5.0	Setosa
6.8	6.3	7.9	Versicolor
8.7	5.6	7.6	Virginica
6.0	2.3	5.3	Setosa
6.0	4.5	7.0	Versicolor
8.8	3.5	8.0	Virginica
8.6	5.0	4.4	Versicolor
6.2	5.4	6.0	Setosa
7.0	4.4	7.2	Versicolor
7.4	5.9	4.3	Versicolor
8.4	5.2	8.0	Versicolor
9.4	6.6	9.0	Virginica
7.5	3.5	6.1	Setosa
9.6	8.2	4.0	Setosa
8.7	4.0	6.3	Virginica
12.2	4.0	7.1	Virginica
5.9	4.0	8.2	Versicolor
4.4	3.7	1.8	Setosa
7.5	5.5	8.7	Virginica
5.1	4.9	4.5	Setosa
8.5	6.3	4.8	Versicolor
8.4	6.4	2.3	Setosa
5.2	5.7	3.1	Setosa
8.7	4.5	6.7	Virginica
8.0	3.4	2.6	Setosa
5.9	4.5	1.8	Setosa
9.4	4.4	1.5	Setosa
5.9	4.9	4.7	Setosa
9.2	4.4	8.2	Versicolor
6.4	4.7	6.3	Virginica
7.9	7.5	7.6	Virginica
6.3	7.4	1.6	Setosa
9.9	7.6	6.4	Virginica
7.9	3.6	2.4	Setosa
9.4	6.6	3.0	Setosa
8.8	3.3	7.2	Versicolor
8.6	5.5	5.9	Setosa
6.6	4.5	6.0	Versicolor
7.5	6.0	8.8	Virginica
6.2	3.2	8.0	Versicolor
6.7	2.5	9.0	Virginica
9.4	3.9	4.8	Versicolor
9.1	3.0	4.9	Versicolor
5.5	7.1	3.4	Setosa
6.5	2.3	6.5	Versicolor
8.6	6.0	4.6	Versicolor
6.3	2.7	7.1	Virginica
8.8	7.0	4.9	Versicolor
4.8	3.6	3.6	Setosa
10.3	8.5	1.2	Setosa
7.3	5.9	6.6	Virginica
9.2	3.0	6.0	Versicolor
7.6	4.7	2.9	Setosa
5.6	5.5	4.4	Setosa
10.1	5.0	5.6	Versicolor
6.3	4.0	3.9	Setosa
6.5	5.4	8.3	Versicolor
7.3	4.0	8.0	Virginica
10.5	3.7	6.0	Virginica
5.6	3.0	5.5	Versicolor
10.3	5.2	3.9	Versicolor
10.2	6.3	6.8	Virginica
5.3	5.9	5.9	Setosa
7.0	5.2	9.1	Virginica
8.7	5.6	8.2	Versicolor
9.0	3.9	4.5	Setosa
8.2	5.8	8.2	Virginica
6.0	3.4	7.0	Versicolor
